Cell,class
RU1181C_226884395882411,2
RU1181C_122283688586163,2
RU1181B_162081944071539,2
RU1181C_156524153329459,2
RU1181B_169156948937140,2
RU1181B_129440070691246,2
RU1181B_191551042631917,23
RU1181B_169707658205611,2
RU1181B_155911430823139,2
RU1181C_135022710508460,2
RU1181B_166479198313822,2
RU1181C_131163547909028,2
RU1181C_204842758199148,2
RU1181C_230681415376171,2
RU1181B_235617018657582,2
RU1181B_201106048019229,2
RU1181C_195418257247076,2
RU1181C_196166702189430,23
RU1181B_169079800551646,2
RU1181C_239459014229278,2
RU1181C_122352319809261,2
RU1181C_121390216428278,2
RU1181C_164693538400485,2
RU1181B_165379524388598,2
RU1181C_157689566357747,2
RU1181C_120778598759717,2
RU1181C_236297770724643,2
RU1181C_165860292840822,2
RU1181B_227295665974694,2
RU1181C_157131086654766,2
RU1181C_231296400768347,2
RU1181C_161942477167404,12
RU1181B_131234312379251,2
RU1181B_236158184254198,2
RU1181C_131174451009830,2
RU1181C_227921645718827,2
RU1181C_230809907916140,2
RU1181B_134463437629221,2
RU1181B_131095902509427,2
RU1181B_121889805526950,2
RU1181C_235058973326245,2
RU1181C_133906856000932,2
RU1181B_126888189312373,2
RU1181C_205861517155101,2
RU1181C_226829500573428,2
RU1181C_122499659385062,2
RU1181C_130133949337006,2
RU1181B_130693114817892,2
RU1181C_165729310501172,2
RU1181B_161942477331254,2
RU1181B_230600497327342,2
RU1181C_240135578209654,2
RU1181B_195634107135901,2
RU1181B_196095803812598,2
RU1181C_196500604274604,2
RU1181C_129576435871140,2
RU1181B_135080693152108,2
RU1181C_130132621870900,2
RU1181C_156941808200438,2
RU1181B_160905391659237,2
RU1181C_135066497267933,2
RU1181B_205366789790494,2
RU1181C_121254238972701,2
RU1181B_231753024166235,2
RU1181B_130213152515948,2
RU1181C_156024146410804,2
RU1181C_121735034296037,2
RU1181C_126820543784734,2
RU1181C_129978418227548,2
RU1181C_157140449615285,2
RU1181C_157469134404894,2
RU1181B_204214633641844,2
RU1181C_170265230653164,2
RU1181B_191646604934502,2
RU1181B_191699130960230,2
RU1181C_230677837400996,2
RU1181B_231281503099702,2
RU1181C_121751140489510,2
RU1181C_199823176361883,2
RU1181B_157604587165485,2
RU1181B_125583580064675,2
RU1181C_231349297232683,2
RU1181C_122298720958317,2
RU1181B_195486084151603,2
RU1181C_239611753912156,2
RU1181B_161944805260651,2
RU1181B_125127942924189,2
RU1181C_230809908201371,2
RU1181C_235058941807011,2
RU1181B_130074640338213,2
RU1181B_134954930890981,2
RU1181C_157004338739932,2
RU1181C_235122036718004,2
RU1181B_192118649219430,2
RU1181B_226949774302054,2
RU1181B_169787281263324,2
RU1181B_135546861898995,2
RU1181B_130050225235870,2
RU1181B_231357497391403,2
RU1181C_205930473347301,2
RU1181C_122350421895902,2
RU1181C_131165995325798,2
RU1181C_134590797892516,2
RU1181B_231840653990300,2
RU1181B_231772383758180,2
RU1181B_157062454688179,2
RU1181C_231703498123564,2
RU1181C_236297756030837,2
RU1181C_235214397138844,2
RU1181B_165714309888949,2
RU1181C_240153859118828,2
RU1181B_164750326459755,2
RU1181B_227911859563803,2
RU1181B_204952160090862,2
RU1181C_121889774750646,2
RU1181C_227449364764460,2
RU1181C_191699130664877,2
RU1181C_227304409839846,2
RU1181C_236770382798052,2
RU1181C_195548226172725,2
RU1181B_134513501334244,2
RU1181C_201542896044340,2
RU1181B_226889811053861,2
RU1181B_121748877687724,2
RU1181B_155911403465630,2
RU1181C_235551773801771,23
RU1181C_121887343431091,2
RU1181B_122307594079149,2
RU1181C_196730653694196,2
RU1181B_230816734439732,2
RU1181B_135501316249381,2
RU1181C_231686437985638,2
RU1181C_230809070946157,2
RU1181C_157605514562358,2
RU1181B_235559317813662,2
RU1181C_157562564429558,2
RU1181B_122490832743846,2
RU1181C_134590783710940,2
RU1181C_166333974179230,2
RU1181C_135622798559094,2
RU1181C_170866345400173,2
RU1181C_134945386937589,2
RU1181C_162011090176932,2
RU1181C_126284362308524,2
RU1181C_205861470493020,2
RU1181C_230663162084067,2
RU1181B_160905404472604,2
RU1181B_199807089653597,2
RU1181B_235007433395115,2
RU1181C_192739554806701,2
RU1181C_239381839035693,2
RU1181C_241055640185757,2
RU1181C_122307579918572,2
RU1181B_160243549361971,2
RU1181C_130005146453740,2
RU1181C_165191485384566,2
RU1181C_201542907844853,2
RU1181C_126777593616179,2
RU1181C_232389336284523,2
RU1181B_130132607155629,2
RU1181B_121940374305126,2
RU1181B_226829547267894,2
RU1181B_134396865567670,2
RU1181B_232236059147492,2
RU1181C_126284362337581,2
RU1181B_235600138328429,2
RU1181C_165173278488806,2
RU1181C_200363958258932,2
RU1181C_231772352370414,2
RU1181C_192306983942365,2
RU1181B_169019671497125,2
RU1181C_204882398890923,2
RU1181C_200502471252894,2
RU1181B_235127557765029,2
RU1181C_121963862945126,2
RU1181C_205366744268188,2
RU1181C_230746928859893,2
RU1181C_191706600422686,2
RU1181C_120788146411755,2
RU1181C_155973305417140,2
RU1181B_226952068884846,2
RU1181C_156945463334638,23
RU1181B_160439387449267,2
RU1181C_192188576552803,2
RU1181B_230679148707109,2
RU1181B_241109221201630,2
RU1181B_226942289824182,2
RU1181B_169175067868516,2
RU1181B_169019671014259,2
RU1181C_204763079043357,2
RU1181B_227517784058083,2
RU1181C_130751350827934,2
RU1181B_196115564775659,2
RU1181C_191164541758763,4
RU1181C_192104019446171,2
RU1181C_192324047849773,2
RU1181B_130127238426029,2
RU1181C_241038744014131,2
RU1181C_134044517287860,2
RU1181C_200991395145437,2
RU1181B_162072280623405,2
RU1181B_133898381670307,6
RU1181C_200967535908588,2
RU1181C_135562668137707,2
RU1181C_135504986859804,2
RU1181C_192186294942125,2
RU1181C_232321033648997,2
RU1181C_130665344879013,2
RU1181C_192120125246766,2
RU1181B_160439399771556,2
RU1181C_230739041278686,2
RU1181B_191227443174837,2
RU1181C_131174432951204,2
RU1181B_125786518108085,2
RU1181C_204359574637357,2
RU1181B_157013914565021,2
RU1181C_165251795503845,2
RU1181B_125127911753502,2
RU1181B_160372444023580,2
RU1181B_227501977550123,2
RU1181C_231349328727347,2
RU1181B_157553825540004,2
RU1181B_165190278015724,2
RU1181B_170113814444907,2
RU1181C_165395408775030,2
RU1181B_166407900720413,2
RU1181C_122427481709302,2
RU1181C_226392637098780,2
RU1181C_240482290122036,2
RU1181B_134533218425715,23
RU1181C_204770978940654,2
RU1181C_201446692642099,2
RU1181B_192256268229851,2
RU1181C_157553871772460,2
RU1181C_160372444805427,2
RU1181C_231358960917428,2
RU1181B_125746533848798,2
RU1181C_199943020211126,2
RU1181B_155842564287846,2
RU1181B_166265523682612,2
RU1181B_228040681868707,2
RU1181B_201587065841437,2
RU1181B_230612608080798,2
RU1181B_191714010184438,2
RU1181C_231358992378221,2
RU1181B_170181029678318,23
RU1181C_230600497129316,2
RU1181B_205315116318116,2
RU1181B_191148403312492,2
RU1181B_157621486046134,2
RU1181B_170247763646325,2
RU1181C_230677806757813,2
RU1181C_192186341285286,2
RU1181B_200570488178475,23
RU1181C_192248733096750,2
RU1181C_235688972118251,2
RU1181C_191012741462443,2
RU1181B_232321018882843,15
RU1181C_231296401364702,2
RU1181C_236701751859509,2
RU1181C_239460329045220,2
RU1181B_130118797937893,2
RU1181B_231220179822901,2
RU1181C_162078869309861,2
RU1181B_121940359633246,2
RU1181C_126284362890477,2
RU1181B_161408989153627,2
RU1181B_122307579861747,22
RU1181C_130676055038771,2
RU1181C_227293384624557,2
RU1181C_230818586188067,2
RU1181C_227374156076918,2
RU1181C_135547782650718,2
RU1181B_156515966335780,2
RU1181B_160370385173916,2
RU1181B_169589800823219,2
RU1181B_191140631833950,2
RU1181B_156514593199910,2
RU1181B_169038985518516,2
RU1181B_160243564047780,2
RU1181B_135066497178995,2
RU1181B_236161808686302,2
RU1181B_192306971109748,2
RU1181C_121254239229684,2
RU1181C_195622417423140,23
RU1181C_165378344512821,2
RU1181C_125583580154806,2
RU1181C_135475976158508,23
RU1181C_236161793640812,2
RU1181C_122359119007157,2
RU1181B_197281483217827,2
RU1181B_230747733899187,2
RU1181C_201129536182556,2
RU1181B_157673038690533,2
RU1181B_195976631044444,2
RU1181B_135573437573404,2
RU1181B_236700590008750,2
RU1181B_122436443097526,2
RU1181B_131105432484662,23
RU1181B_226283261914532,2
RU1181C_165191500053221,2
RU1181C_134540479064485,2
RU1181B_227362360190819,2
RU1181B_155914221833651,2
RU1181B_134396884740517,2
RU1181B_130615939582883,2
RU1181B_191140651030325,2
RU1181B_129515654891749,2
RU1181B_192728936662771,2
RU1181C_162072280390955,2
RU1181C_122298735749357,2
RU1181B_231289973257965,2
RU1181C_200501485591340,2
RU1181C_240617715615462,2
RU1181B_134954915584748,2
RU1181C_156941808261349,2
RU1181B_200015241661238,2
RU1181C_196707178134323,2
RU1181B_120788127759276,2
RU1181C_231840668674420,2
RU1181B_240497443850142,2
RU1181C_162069983746483,2
RU1181B_205861516889516,2
RU1181C_227905838933931,2
RU1181C_195959585171182,2
RU1181B_157072030850268,2
RU1181B_169039017686939,2
RU1181C_133967235399029,2
RU1181B_169156948743982,2
RU1181B_161342033607404,2
RU1181B_196662905228189,2
RU1181C_232389336550171,2
RU1181C_169107468241131,2
RU1181C_235671093992684,2
RU1181C_134540497894180,2
RU1181B_133837031664926,2
RU1181B_120718456379748,2
RU1181B_129440071477493,2
RU1181B_240633705839964,2
RU1181B_197185798524252,2
RU1181B_192745058196902,2
RU1181B_125744673647915,2
RU1181B_199954863376228,2
RU1181C_195547402037036,2
RU1181C_170738731313972,2
RU1181C_165378316426013,2
RU1181B_161959805603245,23
RU1181B_196046396967838,2
RU1181C_195959572351901,2
RU1181B_191622849116067,2
RU1181C_135572198112542,2
RU1181C_164750326909669,2
RU1181C_200905124432227,2
RU1181B_192815669045667,2
RU1181C_226212260723571,2
RU1181C_160920006515445,2
RU1181C_227982967958436,2
RU1181C_200991426431899,2
RU1181B_191766910324068,23
RU1181B_227921658232091,2
RU1181B_230604120414110,2
RU1181B_191699130407644,2
RU1181C_122427463355806,2
RU1181B_165371920726878,2
RU1181B_192815641250158,2
RU1181B_120769874644387,2
RU1181B_131080096508638,2
RU1181B_133906856332701,2
RU1181C_230818613475051,2
RU1181C_134542479281453,2
RU1181B_232250166693171,2
RU1181C_230738994621163,2
RU1181C_236161839582059,2
RU1181B_157561638271771,2
RU1181C_130127265413022,2
RU1181C_157560314686835,2
RU1181B_195402197260582,2
RU1181C_133924285430131,2
RU1181C_157632235989405,23
RU1181C_226392668780957,2
RU1181B_160919112793331,2
RU1181B_121733825813214,2
RU1181B_240153859111196,2
RU1181C_169580942290164,2
RU1181B_227911860145451,2
RU1181B_129978418816804,2
RU1181C_231282336000859,2
RU1181B_122298748291940,2
RU1181C_205366771247525,2
RU1181C_155888869590893,2
RU1181C_195615825968540,2
RU1181C_240152489937779,2
RU1181C_134448022146356,2
RU1181B_231849424500454,2
RU1181C_227516844461411,2
RU1181C_197254805415781,2
RU1181B_170328400550317,2
RU1181C_161547117574454,2
RU1181B_135132218087782,2
RU1181C_120786804664694,2
RU1181B_135503644419827,2
RU1181B_130049285416883,2
RU1181B_195976603843830,2
RU1181C_133992889563492,2
RU1181C_204959675963677,2
RU1181C_240617734663580,2
RU1181B_157606856837876,2
RU1181C_231684202519899,2
RU1181B_199884264893172,2
RU1181C_192306956360925,2
RU1181B_236221669169067,2
RU1181B_165729296309532,2
RU1181B_226392622357302,2
RU1181C_165738047827243,2
RU1181C_120781389282149,5
RU1181B_204902664981924,2
RU1181B_191097681665437,2
RU1181B_134590783671652,2
RU1181C_239594412129053,2
RU1181C_170869478280628,2
RU1181B_191766864481005,2
RU1181C_191227458436318,2
RU1181B_121322555467622,2
RU1181B_156048601241438,2
RU1181B_205366744238821,2
RU1181B_121940405828468,2
RU1181B_169640044649781,2
RU1181B_122369602893732,2
RU1181C_196115533544363,2
RU1181C_196654161325478,2
RU1181C_240489927141686,2
RU1181B_160370384661798,2
RU1181B_121390201527091,2
RU1181C_196730665523061,2
RU1181C_169588459001701,15
RU1181B_165789559810868,2
RU1181B_135546830739765,2
RU1181B_195536683456796,2
RU1181B_133846963480926,2
RU1181C_192171276618997,2
RU1181C_226967208246580,2
RU1181C_157560268339628,2
RU1181B_228049567541107,2
RU1181B_200983507261854,2
RU1181B_156039877674740,2
RU1181C_130003785934564,2
RU1181C_135692442064620,2
RU1181C_205440966872493,2
RU1181C_239596337814835,2
RU1181C_129515635469531,2
RU1181B_122307579402531,2
RU1181C_204746167838437,20
RU1181B_240482290191732,2
RU1181B_135622810884404,2
RU1181B_165800190371676,2
RU1181C_170797760403179,2
RU1181C_204911370721525,2
RU1181B_205990587919283,2
RU1181C_121735033547123,2
RU1181C_195562319297308,2
RU1181C_165397778525470,2
RU1181B_195488050539805,2
RU1181C_191551088737563,2
RU1181C_241046943611179,2
RU1181C_205930458995051,2
RU1181C_200896637749990,2
RU1181C_195486052109044,2
RU1181B_160999597304219,2
RU1181B_121733813816549,2
RU1181C_169012798384428,23
RU1181B_133855297845469,2
RU1181B_160301814275310,2
RU1181C_126150260735278,2
RU1181B_122369602697131,2
RU1181B_165860338482076,2
RU1181B_200982568332587,2
RU1181B_196730666204516,2
RU1181C_227509494277942,2
RU1181B_160243563583779,2
RU1181B_125798207609573,2
RU1181C_157689547254181,2
RU1181B_196654134847901,2
RU1181C_204359574698843,2
RU1181C_122291519184100,2
RU1181B_156600504278315,2
RU1181B_241038743759093,2
RU1181B_135615160637157,2
RU1181C_165180763467171,2
RU1181C_231751829281206,2
RU1181C_135478814402395,23
RU1181B_230739040988582,2
RU1181B_200897562327347,2
RU1181B_165326911105838,2
RU1181C_226417211567403,2
RU1181C_195418303458164,2
RU1181C_134590783437110,2
RU1181B_192129386528180,2
RU1181C_160370431052196,2
RU1181B_200444891811107,2
RU1181B_157131054934316,2
RU1181C_191697085679540,2
RU1181C_197075221296884,2
RU1181B_121817846172443,2
RU1181B_191012709198755,2
RU1181C_239406521702309,2
RU1181C_196654180710765,2
RU1181B_228058962806579,2
RU1181C_156033722309363,2
RU1181B_170120228748717,2
RU1181B_130003804768492,2
RU1181C_135572182984933,2
RU1181C_134994556538141,2
RU1181B_239612558522157,2
RU1181B_239956443909555,2
RU1181C_169727132560804,2
RU1181B_130204843592620,2
RU1181C_227921657773277,2
RU1181C_227516829523315,2
RU1181B_160243549071798,2
RU1181B_196730638982387,2
RU1181C_162078870059357,2
RU1181B_235122024107355,2
RU1181B_120788100267236,4
RU1181B_226213468793118,2
RU1181B_231151714647284,2
RU1181B_226417183968494,2
RU1181C_227362372545451,2
RU1181C_239597499569974,2
RU1181B_231754935261403,2
RU1181B_156600492551454,2
RU1181B_130127253400867,2
RU1181B_239476032523557,2
RU1181C_195617080109422,2
RU1181C_134379436985268,2
RU1181C_169560836889508,2
RU1181B_131165995326835,2
RU1181C_122292144302900,2
RU1181B_227861662488308,22
RU1181C_135005247597419,2
RU1181B_199943020037942,2
RU1181B_196157038508917,2
RU1181B_122436428872502,2
RU1181B_125127896807283,2
RU1181C_165260097964956,2
RU1181B_166477740297579,2
RU1181B_164822413888925,2
RU1181B_200897562101485,2
RU1181B_131164488284972,2
RU1181C_240550069594533,2
RU1181C_129508106693469,2
RU1181C_165173246745316,2
RU1181B_196166655372573,2
RU1181B_130118828809517,2
RU1181B_160370399787740,2
RU1181B_126905208158571,2
RU1181B_166407927904158,2
RU1181C_160361928834468,2
RU1181B_125059338820324,2
RU1181B_235619312647467,2
RU1181B_165790499171622,2
RU1181C_164693552811358,2
RU1181C_157140450232229,2
RU1181B_231161124215005,2
RU1181C_239460374993126,23
RU1181C_169727133178156,2
RU1181C_155842596519142,2
RU1181C_226273436777893,2
RU1181B_135142969894755,2
RU1181B_157605546277285,2
RU1181C_169658251401973,2
RU1181C_155843772475238,2
RU1181C_134592153106339,2
RU1181C_235067397064486,2
RU1181C_165806633084638,2
RU1181C_205915441032539,2
RU1181C_164761881958644,2
RU1181B_169777303022005,2
RU1181B_129455103817966,2
RU1181B_192722509388637,2
RU1181B_121829810100595,2
RU1181C_170866345205037,2
RU1181C_157053745739702,2
RU1181C_126268659656550,2
RU1181C_131227064395637,2
RU1181B_134377557383518,2
RU1181B_122350441286363,2
RU1181C_231282323086565,2
RU1181B_192318633789861,2
RU1181C_192308984080756,2
RU1181C_165248408931629,2
RU1181B_227303201364724,2
RU1181C_195488051260660,2
RU1181C_155843757763939,2
RU1181B_196653240698725,2
RU1181C_226821194528494,2
RU1181C_170869478346094,2
RU1181B_236168013625587,15
RU1181B_125247377520492,2
RU1181B_155973293039014,2
RU1181C_162020753029877,2
RU1181C_191097669008117,2
RU1181C_162080050298164,2
RU1181B_232303616781038,2
RU1181B_231898651159411,2
RU1181B_126912872701230,2
RU1181B_230586704117172,22
RU1181B_156022984784228,2
RU1181C_165920839981812,23
RU1181B_236230125473003,15
RU1181C_241176049044197,2
RU1181C_231906435622638,2
RU1181C_164698934405365,2
RU1181C_226760915541291,2
RU1181B_170257561602469,2
RU1181C_133906855582948,2
RU1181B_157140435519899,2
RU1181C_200967517224363,2
RU1181C_191767562276261,2
RU1181B_165714290981093,2
RU1181C_126268612765493,2
RU1181C_133906837421491,2
RU1181B_195424714636643,2
RU1181C_226764317707100,2
RU1181B_161461187500843,2
RU1181C_192104019384732,2
RU1181B_126889128843613,2
RU1181C_231282322663220,2
RU1181C_191148435564403,2
RU1181C_134465317202653,2
RU1181B_129663531104164,2
RU1181C_200905093495652,2
RU1181B_165714278607606,2
RU1181B_197281468602203,2
RU1181B_131302207929630,2
RU1181C_164761881918875,2
RU1181C_155914237033766,2
RU1181C_165251764046580,2
RU1181B_231282322894060,2
RU1181C_120849035279259,2
RU1181B_235748418242806,2
RU1181C_156034481219820,2
RU1181B_191697117403501,2
RU1181C_134583281411934,2
RU1181C_170740610624419,2
RU1181C_129524064206259,2
RU1181C_135080705677723,2
RU1181B_130204844054237,2
RU1181C_226760930806564,2
RU1181B_230746913393508,2
RU1181B_206061366889197,2
RU1181C_195545389485475,2
RU1181C_157689534372702,2
RU1181C_161394735138549,2
RU1181C_231753055885742,2
RU1181C_201587039030124,2
RU1181C_191646605462261,2
RU1181B_121399086639524,2
RU1181C_200991407524662,2
RU1181C_157004384845086,2
RU1181C_157604606798254,2
RU1181C_192120171453734,2
RU1181C_135081932286237,2
RU1181C_130118809701676,2
RU1181C_231161155767643,2
RU1181B_191072033459548,2
RU1181C_239956424572251,2
RU1181B_121338661292766,2
RU1181C_196525300017902,2
RU1181B_164822433032941,2
RU1181C_157605526989086,2
RU1181C_192868120639341,2
RU1181B_236220462065508,23
RU1181C_226417211463964,2
RU1181C_192118648650660,2
RU1181C_236770337113971,2
RU1181B_232236106005284,2
RU1181B_200015242292523,2
RU1181C_134402925090662,2
RU1181C_240162167974699,2
RU1181C_129457506638196,2
RU1181C_122436428678886,2
RU1181C_192722521943324,2
RU1181C_204911343688603,2
RU1181B_201532560533877,2
RU1181C_133898368671019,2
RU1181B_135478782090078,2
RU1181B_204908302818075,2
RU1181B_205294964955894,2
RU1181B_155954353125291,2
RU1181B_134602609515876,2
RU1181C_231898650990316,2
RU1181C_160432823089909,2
RU1181C_197075175127972,2
RU1181B_204292734215900,2
RU1181B_121416388368294,2
RU1181B_200444892014949,2
RU1181C_134060503394742,2
RU1181C_228058981321132,2
RU1181B_232236059318181,2
RU1181B_134044517092707,2
RU1181C_192788039318821,2
RU1181B_165309463345948,2
RU1181C_196105467489123,2
RU1181C_200896649739675,2
RU1181C_161317606078710,2
RU1181B_231281517882715,2
RU1181C_126889128487323,2
RU1181C_197280172292853,2
RU1181B_192868148201819,2
RU1181C_232313280445235,2
RU1181B_227862574684389,2
RU1181C_191099011263284,2
RU1181B_134540466514725,2
RU1181C_157632236538278,2
RU1181C_131235520624989,2
RU1181B_239596291087285,2
RU1181C_156048588491627,2
RU1181C_196087348119790,2
RU1181C_134445156944678,2
RU1181B_126834206956443,2
RU1181B_231281529874845,2
RU1181B_161332484848349,1
RU1181C_192104046679910,2
RU1181B_226419480651558,2
RU1181C_235214378285365,2
RU1181B_157534915606884,22
RU1181B_162080050502899,2
RU1181C_166265510841589,2
RU1181C_197075221825398,2
RU1181C_230681430420827,2
RU1181C_197120318696221,2
RU1181C_226331299540381,2
RU1181C_192722541103452,2
RU1181C_170120946052468,2
RU1181C_200494238091051,2
RU1181B_240489958952237,2
RU1181B_161332471946531,2
RU1181C_240153877724507,2
RU1181B_131081017181917,2
RU1181B_125720870931876,2
RU1181C_135066450585973,2
RU1181C_161461172582326,2
RU1181B_192248720284510,22
RU1181B_230731525287270,2
RU1181C_125049827966372,2
RU1181B_230817424366427,2
RU1181C_227362345211742,2
RU1181C_130204844123995,2
RU1181B_160370411850166,2
RU1181C_122378446298037,2
RU1181C_196524373588318,2
RU1181B_197271804405598,2
RU1181B_191088305855835,2
RU1181B_205440981093291,2
RU1181C_161326297959348,2
RU1181B_241176061525348,2
RU1181B_205913412725147,2
RU1181C_204840388123574,2
RU1181C_196516964415414,2
RU1181B_125262294564190,2
RU1181B_205933592042718,2
RU1181C_157632224156020,23
RU1181C_156988247326132,2
RU1181B_200363958716845,2
RU1181C_160361975565147,2
RU1181C_157562564732780,2
RU1181B_231161136532901,2
RU1181B_241055655218077,2
RU1181C_191553083230638,23
RU1181C_135022696352180,2
RU1181C_161332503694174,2
RU1181C_160438164606388,2
RU1181C_197074416261342,2
RU1181B_231358961412844,2
RU1181C_196157038352182,2
RU1181B_228040727976308,2
RU1181B_126201921457445,2
RU1181C_197145252281188,2
RU1181C_192324016659758,2
RU1181B_170869432994165,2
RU1181C_134590798420387,2
RU1181B_204770966129899,2
RU1181C_156524134742965,2
RU1181C_134594434553565,2
RU1181C_165800190564579,2
RU1181B_169245950031596,2
RU1181B_204222296930725,2
RU1181C_161547099158325,2
RU1181C_120769874159461,2
RU1181B_126888176900955,2
RU1181C_204959676754277,2
RU1181C_120850257763750,2
RU1181C_164830723632358,2
RU1181B_165945548069284,2
RU1181C_133828560960412,2
RU1181C_161959818705316,2
RU1181C_122499691333876,2
RU1181B_231703530064805,2
RU1181B_236845411227950,2
RU1181B_192677424884516,2
RU1181C_204342172465068,2
RU1181C_204290747747059,2
RU1181B_130133964212468,2
RU1181B_196500589569820,2
RU1181B_169021671590819,2
RU1181C_130050224966571,2
RU1181B_120850270345948,2
RU1181B_226746032580444,2
RU1181C_235197320095973,2
RU1181B_170265211981219,2
RU1181C_196654134642910,2
RU1181C_164701739859235,2
RU1181C_232370411297053,2
RU1181B_155842577283365,2
RU1181C_205366759181611,2
RU1181B_204342153329075,2
RU1181C_160904034540956,2
RU1181B_236158185065259,2
RU1181C_162011062332843,2
RU1181C_240135578446051,2
RU1181C_201448660515684,2
RU1181B_122499691080429,2
RU1181B_200991379938206,2
RU1181B_239381811710901,2
RU1181B_164759082286366,2
RU1181C_161384177977771,2
RU1181B_161529267178852,2
RU1181C_240145107924724,2
RU1181C_231349968358238,2
RU1181B_191166508591334,2
RU1181C_133924257651436,2
RU1181C_239956425098973,2
RU1181B_122505059822494,2
RU1181C_231703529606445,2
RU1181B_157469148899700,2
RU1181B_134513474361076,15
RU1181C_170740583975326,2
RU1181C_231753010003364,2
RU1181C_191088274295579,2
RU1181B_161394749298614,2
RU1181B_135071999866732,2
