Cell,class
RU1080C_122499644931374,7
RU1080C_169787262200038,5
RU1080C_155843758312229,7
RU1080C_129508107218331,7
RU1080C_121731919330595,7
RU1080C_200983461412059,7
RU1080C_157140435552477,7
RU1080C_230738055587677,7
RU1080C_231840654481139,7
RU1080C_169021702884252,7
RU1080C_122487982906653,7
RU1080C_134377511763236,7
RU1080C_195548207340259,7
RU1080C_126888189545892,7
RU1080C_240618654821213,7
RU1080C_227494308265259,7
RU1080C_129661637155125,4
RU1080C_125236612844467,20
RU1080C_226760930835182,4
RU1080C_121889759906549,7
RU1080C_165190277479796,7
RU1080C_204952145608116,7
RU1080C_134533231308014,7
RU1080C_169589815557339,7
RU1080C_196664886225654,7
RU1080C_134954930591990,14
RU1080C_165180763125989,7
RU1080C_239381811521894,7
RU1080C_239381838477541,7
RU1080C_134513520502629,4
RU1080C_126680944790253,14
RU1080C_170678353021164,7
RU1080C_226829547035931,7
RU1080C_201106016622308,7
RU1080C_199937905544566,7
RU1080C_134592152657142,7
RU1080C_126820562712988,7
RU1080C_130675161840925,7
RU1080C_235748449242403,7
RU1080C_125606142033204,7
RU1080C_235617018599733,7
RU1080C_162078842866414,7
RU1080C_126913529146723,7
RU1080C_157131067479989,7
RU1080C_195402178619763,7
RU1080C_133896490077475,7
RU1080C_134530834484443,7
RU1080C_161326284061412,7
RU1080C_200994214071083,7
RU1080C_157606842121453,7
RU1080C_156524135278883,7
RU1080C_239589223754654,7
RU1080C_227905820572084,7
RU1080C_157697975900003,7
RU1080C_125804757039965,7
RU1080C_228050748488435,7
RU1080C_228066881882533,4
RU1080C_196115564783516,7
RU1080C_227922852821875,14
RU1080C_230738055818484,7
RU1080C_235060833144109,7
RU1080C_165729296571229,7
RU1080C_226970294971612,7
RU1080C_204952172914462,7
RU1080C_199954863449957,7
RU1080C_126227569371875,7
RU1080C_134376349355364,7
RU1080C_165789587433182,7
RU1080C_170755616270235,7
RU1080C_201532592281325,7
RU1080C_133896521501099,7
RU1080C_155914268462452,12
RU1080C_129645308661172,7
RU1080C_201463719476574,7
RU1080C_239612558462252,7
RU1080C_227861635459299,14
RU1080C_120786804435379,7
RU1080C_126820516316909,7
RU1080C_135083764639518,7
RU1080C_129998523909924,7
RU1080C_165251795343604,14
RU1080C_134994537892269,7
RU1080C_231821353638195,7
RU1080C_129446781565355,7
RU1080C_226417229818228,14
RU1080C_195424746092846,7
RU1080C_227929281214179,7
RU1080C_164830722800436,7
RU1080C_230809908165918,7
RU1080C_121748845706597,7
RU1080C_166333974431470,7
RU1080C_240628291001765,7
RU1080C_201129505189102,4
RU1080C_164828875443613,14
RU1080C_121963893909939,7
RU1080C_227297027549558,7
RU1080C_195545376156086,7
RU1080C_130673800244470,7
RU1080C_239543677475564,7
RU1080C_239956397837213,7
RU1080C_165739005602670,12
RU1080C_236770383018739,7
RU1080C_130074639751003,7
RU1080C_133898400061276,7
RU1080C_196525285301022,7
RU1080C_130615925135259,7
RU1080C_192256236973412,7
RU1080C_240489913342693,7
RU1080C_239997885266670,7
RU1080C_192197434395883,7
RU1080C_191140604098421,7
RU1080C_197264046999787,7
RU1080C_192317740432179,7
RU1080C_156049527953331,7
RU1080C_169081832925980,7
RU1080C_227374156147558,14
RU1080C_161408989157155,7
RU1080C_126284316142436,7
RU1080C_134583266797851,7
RU1080C_205925136329118,7
RU1080C_134445156645286,7
RU1080C_161461218528548,12
RU1080C_135622810855779,14
RU1080C_162011062593844,7
RU1080C_133992843230427,7
RU1080C_125798226251051,7
RU1080C_196515636864876,7
RU1080C_160990888118004,7
RU1080C_236220492733213,4
RU1080C_121322555202974,7
RU1080C_130003785608501,7
RU1080C_192729654184291,7
RU1080C_235748449531821,7
RU1080C_195427028395755,7
RU1080C_156994689972590,7
RU1080C_197145264768870,4
RU1080C_133967207680365,7
RU1080C_227357156563309,7
RU1080C_126888176900323,7
RU1080C_129455090687198,7
RU1080C_161452762720556,7
RU1080C_125247377495974,7
RU1080C_125583611784411,7
RU1080C_160921529465717,7
RU1080C_192237996227957,4
RU1080C_199937951742814,7
RU1080C_164693584525550,14
RU1080C_165379525004531,7
RU1080C_165851851778486,7
RU1080C_120769846631661,7
RU1080C_197264019668189,7
RU1080C_197137747892020,7
RU1080C_164623771690851,7
RU1080C_191705273263971,7
RU1080C_134590798191859,7
RU1080C_165239953476893,7
RU1080C_122378461562740,7
RU1080C_130194930261284,12
RU1080C_226394682055918,7
RU1080C_228067687221035,7
RU1080C_120781416905653,7
RU1080C_134385027407260,7
RU1080C_240135605022003,7
RU1080C_226394635623205,7
RU1080C_227374156704093,7
RU1080C_169560809790773,7
RU1080C_126836622412005,5
RU1080C_157062501191012,7
RU1080C_170247735629661,7
RU1080C_235550834871013,7
RU1080C_133898353626038,7
RU1080C_156024146447795,7
RU1080C_226746017692582,7
RU1080C_155843757496691,7
RU1080C_126150279551924,4
RU1080C_196115519104814,22
RU1080C_226401092758941,7
RU1080C_195613961608051,7
RU1080C_129574557301549,7
RU1080C_129440071469804,7
RU1080C_170738750441397,12
RU1080C_160999611975405,7
RU1080C_192101783334196,12
RU1080C_226746064136494,7
RU1080C_134465336327067,7
RU1080C_204968412960606,7
RU1080C_134517144374187,7
RU1080C_191020373068710,7
RU1080C_227357110515620,7
RU1080C_235550862392091,7
RU1080C_230748927482283,7
RU1080C_122307607120670,7
RU1080C_120850242988827,7
RU1080C_165945548650717,7
RU1080C_122298767391660,7
RU1080C_195427028101339,7
RU1080C_121817818618805,7
RU1080C_165397824953117,7
RU1080C_230600509384950,14
RU1080C_235600092548451,7
RU1080C_126680929549659,7
RU1080C_121735006866158,7
RU1080C_161342002154422,7
RU1080C_120703408794852,7
RU1080C_164827621865315,7
RU1080C_231365403395950,7
RU1080C_191553101322094,12
RU1080C_236158170056628,7
RU1080C_125583592712622,4
RU1080C_192797253455157,7
RU1080C_165806620167403,7
RU1080C_196172024305955,7
RU1080C_196707177852195,7
RU1080C_130673819409315,7
RU1080C_230681415179179,12
RU1080C_235600120036788,7
RU1080C_232321046701998,12
RU1080C_170797775108467,7
RU1080C_227312730848091,7
RU1080C_227293372042141,7
RU1080C_122436474530227,7
RU1080C_205315085354924,7
RU1080C_122291473574237,7
RU1080C_169787281522099,15
RU1080C_134060488746805,7
RU1080C_240550893440363,7
RU1080C_130005100804907,7
RU1080C_126760280057582,12
RU1080C_235551820240732,7
RU1080C_135504967645604,7
RU1080C_192721198443758,7
RU1080C_156572828749038,7
RU1080C_196104827812598,4
RU1080C_129508091782900,4
RU1080C_157131086685924,14
RU1080C_236176826390318,4
RU1080C_134402878593963,7
RU1080C_130050197474741,7
RU1080C_192318648475046,7
RU1080C_122427435505382,7
RU1080C_205315070617379,7
RU1080C_197185798589678,7
RU1080C_197074397088614,14
RU1080C_129455121885019,7
RU1080C_135632447192500,7
RU1080C_192308970207083,7
RU1080C_226760915536684,7
RU1080C_166479171083059,7
RU1080C_192677424287020,12
RU1080C_240482277505771,7
RU1080C_192661037729502,7
RU1080C_200418719615412,7
RU1080C_156572828974318,7
RU1080C_130133963757795,7
RU1080C_236701751368614,7
RU1080C_130675115182947,7
RU1080C_196730684562724,7
RU1080C_200991394937654,7
RU1080C_196105467226357,4
RU1080C_156600523668788,7
RU1080C_227296996412635,5
RU1080C_197051848701869,7
RU1080C_196569576888629,7
RU1080C_169589801073508,7
RU1080C_120726912134564,7
RU1080C_191706646833459,7
RU1080C_204290748205302,7
RU1080C_166273817721117,7
RU1080C_160370412088539,7
RU1080C_232455907790180,7
RU1080C_236167968012507,7
RU1080C_170181075843956,7
RU1080C_157621471364829,14
RU1080C_230731493300965,7
RU1080C_231703483201771,7
RU1080C_228044320398555,4
RU1080C_231901051664686,7
RU1080C_227293385091419,7
RU1080C_126682836429108,7
RU1080C_239595666193845,4
RU1080C_240135624674228,12
RU1080C_134533249919405,14
RU1080C_226213456133475,7
RU1080C_135690590312755,7
RU1080C_165739005598067,7
RU1080C_230604151941854,7
RU1080C_157561625365795,7
RU1080C_166479170493214,7
RU1080C_192667733322980,7
RU1080C_232252165278502,7
RU1080C_227903376942830,7
RU1080C_121338675980085,12
RU1080C_156945463031661,7
RU1080C_226970341358885,7
RU1080C_157697975991093,7
RU1080C_200967504227035,7
RU1080C_121812450428787,7
RU1080C_125257194334629,7
RU1080C_126267420006124,7
RU1080C_240018586814765,7
RU1080C_196592945523508,7
RU1080C_241055687105758,7
RU1080C_227304390944676,7
RU1080C_195486065280756,4
RU1080C_135504954772387,7
RU1080C_164642012911923,7
RU1080C_191705273198835,7
RU1080C_199884264590251,7
RU1080C_204840369346909,7
RU1080C_227304390187446,12
RU1080C_230670724450027,7
RU1080C_235551801175347,7
RU1080C_134936662068660,7
RU1080C_169768874331499,7
RU1080C_157561656921524,7
RU1080C_231751828761893,7
RU1080C_134376330848102,7
RU1080C_196664886180581,7
RU1080C_129446769253740,7
RU1080C_200991426894196,7
RU1080C_169560824466147,7
RU1080C_165945535225189,7
RU1080C_235688944364854,7
RU1080C_130599818816747,14
RU1080C_130127238907627,4
RU1080C_240000166717731,7
RU1080C_232389382098220,7
RU1080C_227517769862564,7
RU1080C_125033722268507,7
RU1080C_122427463351723,7
RU1080C_226952088021235,7
RU1080C_125786518144886,7
RU1080C_122497243461556,7
RU1080C_169150371748654,7
RU1080C_200570488110515,7
RU1080C_131081016568166,14
RU1080C_232370439153499,7
RU1080C_161538796599091,7
RU1080C_206061367417115,7
RU1080C_133898354154277,7
RU1080C_192237983151971,7
RU1080C_129981209762204,7
RU1080C_170120256601315,4
RU1080C_200501512592308,7
RU1080C_165782058032540,7
RU1080C_131081003982068,7
RU1080C_162072280815988,7
RU1080C_170740610656685,7
RU1080C_197145237020067,7
RU1080C_157673011198828,7
RU1080C_120769862093542,7
RU1080C_191553055710628,7
RU1080C_232242529556403,7
RU1080C_200432900496693,7
RU1080C_130545998022451,2
RU1080C_230749732493684,7
RU1080C_157612091497894,7
RU1080C_169039017142062,14
RU1080C_195975978010925,7
RU1080C_227862574938981,7
RU1080C_135503597718390,7
RU1080C_157605546052836,7
RU1080C_228049586435820,7
RU1080C_197271831628598,7
RU1080C_165395362143020,7
RU1080C_206068864399715,14
RU1080C_200922526301620,7
RU1080C_134513488160667,2
RU1080C_231357485107956,2
RU1080C_201542895553766,7
RU1080C_133896489294619,7
RU1080C_236245143415659,12
RU1080C_130118810495262,7
RU1080C_161529266845998,7
RU1080C_121414897817331,12
RU1080C_197066451446635,7
RU1080C_191096761280307,7
RU1080C_134515801380716,7
RU1080C_196087379290403,7
RU1080C_200493030098662,7
RU1080C_227915471218916,7
RU1080C_133855297353565,7
RU1080C_226829501327716,8
RU1080C_134515755175342,7
RU1080C_126681627912605,7
RU1080C_205381642184614,7
RU1080C_135071968966491,7
RU1080C_130074652044571,7
RU1080C_201542881459035,7
RU1080C_231900112145843,7
RU1080C_155842596170540,7
RU1080C_196515636854061,4
RU1080C_239406535035126,7
RU1080C_126843091905828,7
RU1080C_169589800627422,7
RU1080C_239396843343147,7
RU1080C_134387892374771,7
RU1080C_160438179286317,7
RU1080C_122487968065451,7
RU1080C_170728652761013,7
RU1080C_235617030884574,7
RU1080C_236245188733349,7
RU1080C_191553055180523,4
RU1080C_125262275427061,4
RU1080C_227296981248923,7
RU1080C_157070642530542,7
RU1080C_120788146310387,7
RU1080C_120788127791837,14
RU1080C_199884218719030,7
RU1080C_134585697388917,7
RU1080C_120788100988204,7
RU1080C_236161808878894,7
RU1080C_157697975401398,7
RU1080C_205366771735460,7
RU1080C_204968400709867,7
RU1080C_134994556508380,7
RU1080C_235559304706845,7
RU1080C_133992857914150,14
RU1080C_165191486203739,7
RU1080C_235122036464939,7
RU1080C_165248408938843,12
RU1080C_195402151455541,7
RU1080C_162070030408115,7
RU1080C_120864498206622,7
RU1080C_134393215019292,7
RU1080C_191099011717491,7
RU1080C_157606887775003,7
RU1080C_192677443657075,7
RU1080C_126913575271260,7
RU1080C_134393229686709,7
RU1080C_135071999944486,7
RU1080C_134402924820787,7
RU1080C_160370384849756,7
RU1080C_231281529907117,7
RU1080C_239589192481589,7
RU1080C_126680944458100,7
RU1080C_192308984014645,7
RU1080C_156033690580773,7
RU1080C_204746167859612,7
RU1080C_239406553648371,7
RU1080C_169560836597683,7
RU1080C_196596601117094,7
RU1080C_130143747520797,7
RU1080C_134387860466612,7
RU1080C_191714029094750,4
RU1080C_226410787879854,7
RU1080C_231754934999451,7
RU1080C_129663531182309,7
RU1080C_197271819601694,7
RU1080C_134542479279987,15
RU1080C_204290747390756,7
RU1080C_231282322917299,7
RU1080C_239586941782382,7
RU1080C_199937920284981,7
RU1080C_165800190523814,7
RU1080C_130608302243101,7
RU1080C_240618642487219,12
RU1080C_135503613159845,7
RU1080C_169787250097075,7
RU1080C_236230111051044,4
RU1080C_200494252739309,7
RU1080C_122505028093739,7
RU1080C_192662411032997,7
RU1080C_204908283483957,18
RU1080C_205990603213149,7
RU1080C_126888189848300,12
RU1080C_157623933586166,7
RU1080C_226419511613684,7
RU1080C_231901051899236,7
RU1080C_165945547897075,7
RU1080C_235214365215534,7
RU1080C_235550834649508,7
RU1080C_165310967179563,12
RU1080C_169081801435446,7
RU1080C_134376318519645,7
RU1080C_199944394460444,12
RU1080C_129515635562868,7
RU1080C_166428482398492,24
RU1080C_197211720661931,4
RU1080C_197145283411363,7
RU1080C_165800209730342,14
RU1080C_121817864824565,7
RU1080C_239586922879790,7
RU1080C_129457518992091,7
RU1080C_161537423165364,7
RU1080C_156598222874483,7
RU1080C_157604559898869,7
RU1080C_240550057229621,7
RU1080C_135132244527452,7
RU1080C_129567980149990,7
RU1080C_125746521237789,7
RU1080C_120788146641652,7
RU1080C_200494283607403,15
RU1080C_129593871822243,7
RU1080C_232321065630558,7
RU1080C_133855284772070,7
RU1080C_166479170586862,1
RU1080C_165849555123564,7
RU1080C_239543692708598,12
RU1080C_126268613441766,7
RU1080C_160904034859293,7
RU1080C_129430394689772,4
RU1080C_195402178882851,7
RU1080C_191141961390939,7
RU1080C_240628318783198,7
RU1080C_134602622127523,7
RU1080C_199943005595491,4
RU1080C_126700271647651,7
RU1080C_226829500603302,7
RU1080C_122436442798005,7
RU1080C_239595619793828,7
RU1080C_204842772618485,4
RU1080C_121399059856693,7
RU1080C_192728964451557,7
RU1080C_164642044721589,7
RU1080C_240147167328566,7
RU1080C_156395258174892,7
RU1080C_125786517552563,15
RU1080C_195424727492851,7
RU1080C_155911403493670,7
RU1080C_201542895286061,7
RU1080C_195634094009629,12
RU1080C_160438192302499,7
RU1080C_169082638425310,12
RU1080C_126216014257374,7
RU1080C_161461187230557,7
RU1080C_169245980670771,7
RU1080C_160381150031083,7
RU1080C_121416420027180,7
RU1080C_200493075754291,7
RU1080C_191636956141493,7
RU1080C_169245949975987,7
RU1080C_206068864629494,4
RU1080C_235619300330278,7
RU1080C_205913412482987,7
RU1080C_200570500663533,7
RU1080C_165920852630260,7
RU1080C_131227018455987,4
RU1080C_130693114743205,7
RU1080C_235668692494573,7
RU1080C_227297027607781,7
RU1080C_156598196169515,7
RU1080C_199814337218283,4
RU1080C_231349999818547,7
RU1080C_192247780723436,12
RU1080C_165853178804076,7
RU1080C_165397805779373,7
RU1080C_192256249321189,7
RU1080C_236297802141019,7
RU1080C_133906810202461,7
RU1080C_199884245265317,7
RU1080C_157469180585765,7
RU1080C_157673057015598,4
RU1080C_232321046931811,7
RU1080C_131165964355947,7
RU1080C_156600523930478,7
RU1080C_165729342281446,7
RU1080C_204911389075302,7
RU1080C_131081004078822,7
RU1080C_232252180444915,7
RU1080C_160988906805093,7
RU1080C_239594458475891,14
RU1080C_196596582737716,7
RU1080C_121955392636709,4
RU1080C_169039925459758,7
RU1080C_125606160160563,7
RU1080C_126843092360438,7
RU1080C_134034899978166,7
RU1080C_196662905161957,7
RU1080C_201119826918172,7
RU1080C_134540497444067,7
RU1080C_165714264210732,7
RU1080C_126843079579574,7
RU1080C_165182807956252,14
RU1080C_205294937717158,7
RU1080C_240633687226667,7
RU1080C_165251764107996,7
RU1080C_161332503735197,7
RU1080C_122352320567155,7
RU1080C_170247763376550,7
RU1080C_192118694734245,7
RU1080C_130615000878309,7
RU1080C_133921869261100,7
RU1080C_129978390985451,4
RU1080C_164779349363942,7
RU1080C_135066496985955,7
RU1080C_235128478976358,7
RU1080C_157561656400684,7
RU1080C_130127265455027,7
RU1080C_205315084531637,7
RU1080C_235000959449382,7
RU1080C_230609252661542,4
RU1080C_129978436904741,7
RU1080C_157062501153588,7
RU1080C_121184460590315,7
RU1080C_205913440045878,7
RU1080C_196095835028773,7
RU1080C_135022710287787,7
RU1080C_195488065206188,7
RU1080C_239543704827693,7
RU1080C_121886419151771,7
RU1080C_191621923552163,7
RU1080C_135022695824627,7
RU1080C_160919067216804,14
RU1080C_231916099198171,7
RU1080C_131163548704179,7
RU1080C_195547402792165,18
RU1080C_231349999847323,7
RU1080C_227295666518245,7
RU1080C_200896650263454,7
RU1080C_121889759639404,7
RU1080C_230748941302643,7
RU1080C_200418719910836,7
RU1080C_125033721805733,7
RU1080C_227914114095974,4
RU1080C_170678306367924,7
RU1080C_170678321077595,7
RU1080C_240550057006812,7
RU1080C_230809907649771,7
RU1080C_164830735919525,7
RU1080C_130194898536300,12
RU1080C_240497443358958,7
RU1080C_169150371482987,7
RU1080C_156945443907828,7
RU1080C_239595635238812,7
RU1080C_226952069441261,7
RU1080C_131106671586077,7
RU1080C_135547755542942,7
RU1080C_169768846998814,7
RU1080C_156514605743477,7
RU1080C_192868135943459,7
RU1080C_228050762689459,7
RU1080C_120786805021596,7
RU1080C_228067674286838,7
RU1080C_205366790376677,7
RU1080C_235686977792285,7
RU1080C_125720897931611,7
RU1080C_130608289737061,7
RU1080C_196516978583910,7
RU1080C_134376303843108,7
RU1080C_240559752690597,7
RU1080C_165784072108766,7
RU1080C_135135304211827,7
RU1080C_130003785341668,7
RU1080C_196500616276837,0
RU1080C_239460356373428,7
RU1080C_200494237535094,7
RU1080C_227517815449499,7
RU1080C_231358974250283,7
RU1080C_192237996272948,7
RU1080C_204222284643677,7
RU1080C_129515654925662,4
RU1080C_230746913920924,7
RU1080C_226410755995499,4
RU1080C_234992267048859,7
RU1080C_195547402757878,7
RU1080C_191697891056886,14
RU1080C_240550070073582,7
RU1080C_129567953636269,14
RU1080C_164822414486836,7
RU1080C_199884245757172,14
RU1080C_231133461232878,7
RU1080C_155914268469491,7
RU1080C_191215631715254,7
RU1080C_165258072348443,7
RU1080C_164827648452389,7
RU1080C_161867092585326,12
RU1080C_133924304054643,4
RU1080C_191087066631459,7
RU1080C_226417198886126,7
RU1080C_156941793213164,0
RU1080C_161959806101726,7
RU1080C_204351789489051,7
RU1080C_197066451773229,7
RU1080C_134379436721971,14
RU1080C_192237995964830,7
RU1080C_231161124506348,7
RU1080C_131302207997797,7
RU1080C_156033703165283,7
RU1080C_201446673999603,7
RU1080C_131105463429550,7
RU1080C_200570473201011,7
RU1080C_134385027935476,14
RU1080C_165729342704939,7
RU1080C_125049808804581,4
RU1080C_162070030673709,7
RU1080C_129515622981043,7
RU1080C_204222269699940,7
RU1080C_191646632627046,7
RU1080C_166333961418603,14
RU1080C_196524373592798,7
RU1080C_157469134481694,7
RU1080C_135632447454566,7
RU1080C_126681601236204,14
RU1080C_157070642599716,7
RU1080C_196596569683892,7
RU1080C_129567968152822,7
RU1080C_196046396516254,7
RU1080C_228050762362268,7
RU1080C_197066497350427,7
RU1080C_157140449901916,12
RU1080C_191166554986331,6
RU1080C_200501531917731,7
RU1080C_169175114210084,12
RU1080C_121940406130907,4
RU1080C_134402893561053,7
RU1080C_235671094192563,7
RU1080C_196569623582940,7
RU1080C_130673800821022,7
RU1080C_160905423181683,7
RU1080C_192747083619548,7
RU1080C_192729622407523,7
RU1080C_126905254366445,7
RU1080C_236701779454884,7
RU1080C_231906420415835,7
RU1080C_121886404729123,7
RU1080C_126216014314718,7
RU1080C_200417867852214,7
RU1080C_122488014167334,7
RU1080C_121802813722036,7
RU1080C_165180775450861,7
RU1080C_170257561570611,7
RU1080C_231821353642718,7
RU1080C_192650299787684,7
RU1080C_134379417254645,7
RU1080C_231898635791589,7
RU1080C_231751829339429,7
RU1080C_191551057317166,12
RU1080C_192110476868389,7
RU1080C_161547118405406,7
RU1080C_129430426441526,7
RU1080C_164642044201396,7
RU1080C_200983461902198,7
RU1080C_134594421812147,4
RU1080C_200570473735917,7
RU1080C_157612122495907,7
RU1080C_131095934396771,7
RU1080C_201446661712796,7
RU1080C_165784102853869,7
RU1080C_200975991322476,7
RU1080C_161409767161077,12
RU1080C_199943032825637,7
RU1080C_228044351393132,7
RU1080C_239451618887478,7
RU1080C_122307625577187,7
RU1080C_235559318149918,7
RU1080C_165849570331574,7
RU1080C_122292190439284,12
RU1080C_201106030028707,7
RU1080C_227373244410102,7
RU1080C_125238519425267,7
RU1080C_131165976391078,7
RU1080C_157469161765740,14
RU1080C_121408872142748,7
RU1080C_192308984307053,7
RU1080C_240018540620525,7
RU1080C_170728665017764,7
RU1080C_131148516322654,7
RU1080C_170875902449972,12
RU1080C_165789559872285,7
RU1080C_126700256975283,7
RU1080C_231296447240555,7
RU1080C_201106002168675,7
RU1080C_235000959778148,7
RU1080C_160439388036317,7
RU1080C_129576408927587,24
RU1080C_161384145734380,7
RU1080C_196596601404254,7
RU1080C_129663531085156,7
RU1080C_134530787927917,7
RU1080C_204222315256548,7
RU1080C_165713592573357,7
RU1080C_239381838190940,7
RU1080C_170328428013797,14
RU1080C_162080077798307,7
RU1080C_165849582955318,7
RU1080C_196524392439006,7
RU1080C_239543704742246,7
RU1080C_191141973540085,7
RU1080C_236847692672300,14
RU1080C_230670693222813,7
RU1080C_121339897105644,12
RU1080C_230677792114476,7
RU1080C_160999612733158,7
RU1080C_228050762942380,7
RU1080C_231686484441507,7
RU1080C_200922540924316,14
RU1080C_134540451757301,15
RU1080C_126913544087324,7
RU1080C_162072266173684,7
RU1080C_125168055118582,7
RU1080C_121408885017829,7
RU1080C_196525331701107,7
RU1080C_239586895911653,6
RU1080C_197281514474796,7
RU1080C_195424746428724,7
RU1080C_205366771464093,7
RU1080C_204198559312731,7
RU1080C_166425349249445,7
RU1080C_232455935506220,7
RU1080C_160783821584805,14
RU1080C_169156994259309,7
RU1080C_170869478610718,7
RU1080C_232242517036261,7
RU1080C_131080989621547,7
RU1080C_160905423116526,7
RU1080C_191208130207006,7
RU1080C_191088259878315,7
RU1080C_197271819042083,7
RU1080C_166288876787445,14
RU1080C_196166683314923,7
RU1080C_197057102146798,7
RU1080C_232252211579318,7
RU1080C_157053745819043,7
RU1080C_157612090710939,7
RU1080C_129998538857187,7
RU1080C_160911834433974,7
RU1080C_169580957481765,7
RU1080C_197120318725403,7
RU1080C_157673057598900,7
RU1080C_160432842718004,7
RU1080C_200502440217526,7
RU1080C_169014006605739,7
RU1080C_169151741192988,17
RU1080C_231849392552867,7
RU1080C_165180775454966,7
RU1080C_126888189511397,7
RU1080C_232242547702646,7
RU1080C_241054849554717,7
RU1080C_227499918087910,7
RU1080C_232236105256300,7
RU1080C_161452763236788,7
RU1080C_200502425119979,7
RU1080C_129508119034230,7
RU1080C_156034481179564,7
RU1080C_130194899126173,7
RU1080C_192110488833460,4
RU1080C_227905839229731,7
RU1080C_156034508184989,7
RU1080C_227911879248101,7
RU1080C_204198513432867,7
RU1080C_155828752935652,7
RU1080C_240695044094262,12
RU1080C_196087348062620,7
RU1080C_197137747896101,7
RU1080C_200923748976564,7
RU1080C_125813212208363,7
RU1080C_164830754527539,7
RU1080C_239956412000669,7
RU1080C_133967222826915,7
RU1080C_121416373451998,7
RU1080C_240489927239476,14
RU1080C_161944759290803,7
RU1080C_232250179996958,7
RU1080C_226889779791589,7
RU1080C_121946414434724,12
RU1080C_200994244971931,7
RU1080C_231821372677046,4
RU1080C_191697922772261,7
RU1080C_134513488940379,15
RU1080C_231357497136987,7
RU1080C_125257147956515,7
RU1080C_121339915717491,7
RU1080C_165808887712997,18
RU1080C_231901098338075,7
RU1080C_191148403649331,7
RU1080C_161942504098612,7
RU1080C_126150247856860,7
RU1080C_226942270990195,7
RU1080C_120850270796190,7
RU1080C_160381150029725,7
RU1080C_135504939859308,7
RU1080C_226833124448678,7
RU1080C_191012709255587,7
RU1080C_196500589755620,7
RU1080C_160439400290740,4
RU1080C_129661637445356,12
RU1080C_240618641939372,7
RU1080C_161326329945310,12
RU1080C_165790546058659,7
RU1080C_231906466479347,7
RU1080C_164698921328036,7
RU1080C_191012695361438,7
RU1080C_228049567016684,13
RU1080C_121963847510876,4
RU1080C_231145152137069,14
RU1080C_162081929907060,7
RU1080C_164828844243678,7
RU1080C_133924258233707,7
RU1080C_155914236709740,7
RU1080C_129446801263540,7
RU1080C_192667760610100,4
RU1080C_160301799589677,7
RU1080C_134515783261534,7
RU1080C_157062482050483,7
RU1080C_121408857426803,0
RU1080C_199884264139613,7
RU1080C_157013882848998,7
RU1080C_160218209474350,7
RU1080C_236701797439901,7
RU1080C_169082619348838,7
RU1080C_120856551737757,7
RU1080C_134394583897901,15
RU1080C_196576870845684,7
RU1080C_165851836901733,7
RU1080C_226417198655789,7
RU1080C_130003785697115,7
RU1080C_195486037425499,7
RU1080C_235671120894686,7
RU1080C_133967254345588,7
RU1080C_206068837149987,14
RU1080C_191699083980204,7
RU1080C_191012722596772,7
RU1080C_170265230596005,7
RU1080C_226273437076204,4
RU1080C_122505014201707,7
RU1080C_226760942873900,7
RU1080C_241030004688619,7
RU1080C_160438165040414,7
