Cell,class
RU1066_169587519411997,8
RU1066_125677935380340,8
RU1066_162090700125939,8
RU1066_196527716518629,8
RU1066_192745875331308,8
RU1066_170258473375979,8
RU1066_235678522096998,8
RU1066_155842577549612,8
RU1066_200570500955062,8
RU1066_226822414363053,8
RU1066_169082591565597,8
RU1066_156515920698091,8
RU1066_126885761076509,8
RU1066_125247365244652,8
RU1066_227930489337773,8
RU1066_204756770209069,8
RU1066_227363568118564,8
RU1066_205392425376115,8
RU1066_231291300530923,8
RU1066_195606458579827,8
RU1066_161893219515164,8
RU1066_240482276763884,8
RU1066_199866011274485,8
RU1066_134377511176493,8
RU1066_231279504252262,8
RU1066_204358278040493,8
RU1066_135014286768947,17
RU1066_157072030911837,8
RU1066_227364239206756,8
RU1066_232330280680739,12
RU1066_234992266308836,8
RU1066_170327475964716,8
RU1066_226970322791836,8
RU1066_191226684229491,8
RU1066_230809084323635,8
RU1066_122310412392875,8
RU1066_191645443353502,8
RU1066_121742684478299,8
RU1066_232450539509547,8
RU1066_230732713814947,8
RU1066_235122009270500,8
RU1066_191647303457502,8
RU1066_204763079297835,8
RU1066_162090699582299,8
RU1066_165164956923763,8
RU1066_234992248211758,8
RU1066_227853897259301,8
RU1066_235737666185950,8
RU1066_130531368266596,8
RU1066_130754484005172,8
RU1066_232330307262750,8
RU1066_155842565033308,8
RU1066_121955438189931,8
RU1066_204825309689651,8
RU1066_226883233835315,8
RU1066_235559318121252,8
RU1066_192745875336037,8
RU1066_196527728322974,8
RU1066_131097915419422,8
RU1066_125719945632987,17
RU1066_130185503304611,8
RU1066_169587546675563,8
RU1066_160447828516133,8
RU1066_120772948870893,8
RU1066_227493100807987,8
RU1066_239475375425765,8
RU1066_192255417313582,8
RU1066_232302646314909,8
RU1066_204213457415070,8
RU1066_130194258914542,8
RU1066_230749731932061,8
RU1066_126885746038683,8
RU1066_122293398427509,8
RU1066_170745967036134,8
RU1066_231890180233006,8
RU1066_196043592554278,8
RU1066_226829527899494,8
RU1066_239475361234148,8
RU1066_236221682276643,8
RU1066_126776270543134,8
RU1066_239458061802853,8
RU1066_205511458154339,8
RU1066_134530834283443,8
RU1066_164698953235885,8
RU1066_200570520124204,8
RU1066_230800332380892,7
RU1066_239477266963318,8
RU1066_201585830246827,8
RU1066_121826168137643,8
RU1066_120786785516787,8
RU1066_226205971966756,8
RU1066_231917069985627,8
RU1066_201595494291691,8
RU1066_165858459937131,8
RU1066_192121091836318,8
RU1066_241057654073635,8
RU1066_205392425373030,8
RU1066_170327507327411,8
RU1066_192859711355694,8
RU1066_240094668581596,8
RU1066_156024146881765,8
RU1066_169579761294132,12
RU1066_192325908552411,8
RU1066_130529113361774,8
RU1066_236177497671918,8
RU1066_165188426393515,8
RU1066_121879184137637,8
RU1066_120786785619374,8
RU1066_170877902571867,8
RU1066_126707788364139,8
RU1066_230652439608613,8
RU1066_125239727606507,8
RU1066_196113263933165,8
RU1066_130057625556853,8
RU1066_232261709674851,8
RU1066_125197046434094,5
RU1066_161864242547037,8
RU1066_236221669719412,8
RU1066_130754484328756,12
RU1066_131175225440628,8
RU1066_235129973950821,8
RU1066_166416907941676,8
RU1066_134600596055798,8
RU1066_131293470931309,8
RU1066_164769532393820,8
RU1066_155911430818541,8
RU1066_169174289988963,8
RU1066_120772934187381,8
RU1066_165325568892212,8
RU1066_231279517382446,8
RU1066_161960476662108,8
RU1066_135150517737189,8
RU1066_204403375750573,8
RU1066_239408803923766,8
RU1066_126836668488501,8
RU1066_204359574186350,8
RU1066_230741457200862,8
RU1066_164753413426419,8
RU1066_134041176488371,17
RU1066_200511149201654,8
RU1066_166351441358179,8
RU1066_230652424927070,8
RU1066_231770055206684,8
RU1066_191647303256798,8
RU1066_230749731941164,8
RU1066_161340135196469,8
RU1066_201670702319917,8
RU1066_164761064295325,8
RU1066_236175645633372,8
RU1066_120726943656219,20
RU1066_166290877799643,8
RU1066_231897696450997,8
RU1066_239391502190430,16
RU1066_201474341521332,8
RU1066_197264034936757,8
RU1066_157536960572766,8
RU1066_197058264260004,8
RU1066_195615826598685,8
RU1066_166469253613341,8
RU1066_231754915855196,8
RU1066_134539646023981,8
RU1066_204763032663838,8
RU1066_125197018348918,8
RU1066_200441221539566,8
RU1066_235533386042091,8
RU1066_204403343746931,8
RU1066_204756770246045,15
RU1066_200922541479724,8
RU1066_236176841231220,8
RU1066_239596337584374,10
RU1066_165858441386334,8
RU1066_227983013893933,8
RU1066_232328313290163,8
RU1066_241106375269597,8
RU1066_231907674929462,8
RU1066_226265814124844,8
RU1066_227305183141300,8
RU1066_161478666770718,8
RU1066_235533432965492,8
RU1066_196715486788323,8
RU1066_239477267557155,8
RU1066_227982995569886,8
RU1066_191210577880947,8
RU1066_122293380078388,8
RU1066_204351836151220,8
RU1066_169572533135198,8
RU1066_129663531173725,8
RU1066_165188425664926,8
RU1066_234992235305819,8
RU1066_236176826353948,8
RU1066_235199333030190,8
RU1066_192788844431276,8
RU1066_126218833181044,8
RU1066_126886700504939,8
RU1066_204360540703462,8
RU1066_155972607359795,8
RU1066_235548464507700,8
RU1066_239587850340204,8
RU1066_239587835694373,8
RU1066_196180794826148,8
RU1066_235533432965980,8
RU1066_134522346589427,8
RU1066_126707773397235,8
RU1066_205527716846454,8
RU1066_197058291452148,21
RU1066_195562318982382,8
RU1066_232439011011867,8
RU1066_157562577045940,8
RU1066_192317693479726,8
RU1066_241098858874732,8
RU1066_191647322422172,8
RU1066_169794751621363,8
RU1066_200994213247411,8
RU1066_156463321433963,8
RU1066_236846734235510,8
RU1066_235678521838003,8
RU1066_227975345170157,8
RU1066_161462695192348,8
RU1066_232328267156846,8
RU1066_230800346794213,8
RU1066_235626681978292,16
RU1066_129663562856749,8
RU1066_165860292581622,8
RU1066_197188187016051,8
RU1066_231365435616614,8
RU1066_169151728404339,8
RU1066_192678114291116,8
RU1066_170327507090333,8
RU1066_133974636022005,8
RU1066_161890952142182,8
RU1066_239587835173238,8
RU1066_195547389348189,8
RU1066_131097915963622,8
RU1066_134447975807708,14
RU1066_165860307319083,8
RU1066_231897742829302,16
RU1066_204825324374246,8
RU1066_134531755202806,8
RU1066_126707787754403,8
RU1066_133982133111533,8
RU1066_236639635794276,8
RU1066_204762139514597,8
RU1066_239448249223021,8
RU1066_134522332691748,8
RU1066_133982120732892,8
RU1066_195547420813219,8
RU1066_226901469120923,8
RU1066_170265183935796,8
RU1066_230799439420837,8
RU1066_121965741488861,8
RU1066_235119995972963,8
RU1066_192121079785707,8
RU1066_232301335570723,8
RU1066_241057668676980,8
RU1066_155911404051179,8
RU1066_192255444503387,8
RU1066_170265199130854,8
RU1066_121338017573284,8
RU1066_130144732862325,8
RU1066_227363580763357,8
RU1066_236175645363573,8
RU1066_134600608828148,8
RU1066_166469238119851,8
RU1066_170137155497307,8
RU1066_161889641744629,8
RU1066_231692895205619,8
RU1066_235199364525283,8
RU1066_192806932043558,8
RU1066_169587546110389,8
RU1066_165858441018723,8
RU1066_236082096126190,8
RU1066_169572513495979,8
RU1066_196638208907572,8
RU1066_169158171642277,8
RU1066_170199685715741,8
RU1066_170276754409708,8
RU1066_240094641515422,8
RU1066_157072011946292,8
RU1066_230611622512947,8
RU1066_125677935442221,8
RU1066_165188425640692,8
RU1066_169174276946355,8
RU1066_226394681822556,8
RU1066_126218864356125,8
RU1066_161889595276214,8
RU1066_227846602480476,8
RU1066_201474341788070,8
RU1066_204224148463028,8
RU1066_200416659982646,8
RU1066_230816734202204,8
RU1066_191553887759717,8
RU1066_197185770539755,8
RU1066_231760572660573,8
RU1066_166332083063139,8
RU1066_231822818233694,8
RU1066_130184147254059,8
RU1066_231280341110172,8
RU1066_122310398168430,8
RU1066_232450566581475,8
RU1066_236169981450038,8
RU1066_164631959197550,8
RU1066_230809056955174,8
RU1066_192859665196915,8
RU1066_125042445736758,8
RU1066_234992247659364,8
RU1066_195622402476381,8
RU1066_226949759711596,8
RU1066_134530802338021,8
RU1066_169768847042982,4
RU1066_231366194219309,8
RU1066_231754915866548,8
RU1066_227853865532716,8
RU1066_122514704615141,8
RU1066_204954205109620,8
RU1066_169794765737372,8
RU1066_170199713470236,8
RU1066_236170027394916,8
RU1066_232321034439462,8
RU1066_165327851445021,8
RU1066_165851836902198,8
RU1066_232450585390435,8
RU1066_200563762350491,8
RU1066_161883180714734,8
RU1066_228042050856884,8
RU1066_129457506442667,8
RU1066_161883167344869,8
RU1066_192653655399262,8
RU1066_133854511414574,8
RU1066_196174333045165,8
RU1066_134539646486381,8
RU1066_192788825533276,8
RU1066_197264019962669,8
RU1066_227493087701427,8
RU1066_235559290621171,8
RU1066_227903404689651,14
RU1066_196174352595811,8
RU1066_169156975651252,8
RU1066_134376330475957,8
RU1066_204427085597109,17
RU1066_165739005689268,8
RU1066_126706297002227,8
RU1066_226874747468011,8
RU1066_126886732286261,8
RU1066_126681616140060,8
RU1066_133829949254382,8
RU1066_156453523347812,8
RU1066_120786804435693,8
RU1066_239946760898277,8
RU1066_191553875916725,8
RU1066_201114485156574,5
RU1066_197256771712869,8
RU1066_200348254755110,8
RU1066_199944347995500,8
RU1066_231891388807028,8
RU1066_130693128145269,8
RU1066_170798580721947,8
RU1066_192255463119659,8
RU1066_131089760205550,8
RU1066_204213438528237,8
RU1066_230611636836134,8
RU1066_122282749582637,8
RU1066_160996556696492,8
RU1066_204403344362278,8
RU1066_126293994564908,8
RU1066_231711804972316,8
RU1066_129565698517747,8
RU1066_235214350445406,8
RU1066_164761049381301,8
RU1066_192325927528173,8
RU1066_122308385168803,8
RU1066_232328313654110,8
RU1066_170276773549997,8
RU1066_235189011332446,8
RU1066_156515934878062,8
RU1066_196113282854195,8
RU1066_228042038267254,8
RU1066_169174290315100,8
RU1066_160996510322078,8
RU1066_192325927450483,8
RU1066_197213553878957,8
RU1066_204756724902637,8
RU1066_156463306861419,8
RU1066_157537747229531,8
RU1066_230592322660083,8
RU1066_204763047847860,8
RU1066_195547402267372,8
RU1066_129978391251804,8
RU1066_157537734380956,8
RU1066_226273464048484,8
RU1066_235533385976758,8
RU1066_126776270839068,8
RU1066_170258488514973,8
RU1066_131097901578606,8
RU1066_227305168526044,8
RU1066_235198527715693,8
RU1066_226394681854683,8
RU1066_227354875713956,8
RU1066_134447975741229,8
RU1066_192806963330419,8
RU1066_157684178536165,8
RU1066_192325880761134,8
RU1066_126776239582451,8
RU1066_191708928891173,8
RU1066_134600596047670,8
RU1066_196638208547630,8
RU1066_164631931906974,8
RU1066_201465571698547,8
RU1066_199934595779932,8
RU1066_192745848621299,8
RU1066_170343448361771,8
RU1066_169158171543907,8
RU1066_161411826568499,8
RU1066_240161228746078,8
RU1066_204756724672237,8
RU1066_131217355093933,8
RU1066_164753426794798,8
RU1066_240161260267742,8
RU1066_232449780694363,8
RU1066_200899085155165,8
RU1066_165302215854941,8
RU1066_166351395305694,8
RU1066_192678096201955,8
RU1066_226883188509027,8
RU1066_130693115268339,8
RU1066_130144732659124,8
RU1066_231900112153397,8
RU1066_122436428970803,8
RU1066_157072011681118,8
RU1066_192255444499373,8
RU1066_122428823885724,8
RU1066_120864485357926,8
RU1066_241098904980390,8
RU1066_239391502128988,8
RU1066_235550881016156,8
RU1066_226394635913454,8
RU1066_234992247912742,8
RU1066_160928730311902,8
RU1066_170327488513765,8
RU1066_160440058764507,8
RU1066_133974616587692,8
RU1066_227354856012715,8
RU1066_157072030820190,8
RU1066_131310548072349,8
RU1066_235119995639598,8
RU1066_130184147322588,8
RU1066_230749747431326,8
RU1066_134447990688478,8
RU1066_197135439162166,8
RU1066_196527728322989,8
RU1066_231917051111852,8
RU1066_226394635430710,8
RU1066_227921630185373,8
RU1066_196163882899740,8
RU1066_235007414225133,8
RU1066_236633986067253,8
RU1066_170877903128876,8
RU1066_126834252344245,17
RU1066_231280295167924,8
RU1066_205527686172078,4
RU1066_169027858487068,8
RU1066_204358246952283,8
RU1066_126707788527467,8
RU1066_232450585652446,8
RU1066_130624783570676,8
RU1066_157004366210973,8
RU1066_235626682280222,8
RU1066_165188413091116,8
RU1066_240001540901595,8
RU1066_230807862995174,8
RU1066_231711832660212,8
RU1066_236785415084774,8
RU1066_231760525651166,8
RU1066_134600608901924,8
RU1066_157537766168500,8
RU1066_192747056782557,8
RU1066_235626713463596,8
RU1066_160990082784092,8
RU1066_197060189447917,8
RU1066_125719957915381,8
RU1066_120703455488363,5
RU1066_135081912817501,8
RU1066_232311401961396,8
RU1066_191096715655006,8
RU1066_130134903274915,8
RU1066_161883152608494,8
RU1066_170327475869532,8
RU1066_231917069917603,8
RU1066_196180776246558,8
RU1066_231770082622813,8
RU1066_130531395750830,8
RU1066_235199364971876,8
RU1066_130184174520693,8
RU1066_236650123717918,8
RU1066_134936677464948,12
RU1066_155911403555243,8
RU1066_191215647189299,8
RU1066_205449200064308,8
RU1066_232302677251819,8
RU1066_197068882098102,8
RU1066_236639623466403,8
RU1066_164753414175604,8
RU1066_241106421233446,8
RU1066_227973485189531,8
RU1066_121896082823398,8
RU1066_122293398236446,8
RU1066_135014286314908,8
RU1066_135014254792092,8
RU1066_235678475705628,8
RU1066_170877915450165,8
RU1066_126132128528812,8
RU1066_204427100839260,8
RU1066_195622448519910,8
RU1066_204403356682651,8
RU1066_120797912845686,8
RU1066_133974604044078,8
RU1066_230741410729382,8
RU1066_235007432936742,8
RU1066_204911370778998,18
RU1066_191096761018603,4
RU1066_227425473452316,8
RU1066_230611622415205,8
RU1066_235000944283052,8
RU1066_166288090647285,8
RU1066_165946206570347,8
RU1066_121812496050547,8
RU1066_228042070149021,8
RU1066_165164937861558,8
RU1066_170180386142517,8
RU1066_200441236744427,8
RU1066_157690353112934,8
RU1066_197188201868531,8
RU1066_231291347392813,8
RU1066_121879156607774,8
RU1066_204359588604643,8
RU1066_170258500897588,8
RU1066_156515947137765,8
RU1066_232311401928421,8
RU1066_235697669072693,8
RU1066_155971444730163,8
RU1066_235763047741357,8
RU1066_227981759993755,8
RU1066_191080789129453,8
RU1066_131242065620278,8
RU1066_135081931947419,8
RU1066_133974589893539,8
RU1066_164769505430387,8
RU1066_230749746707822,8
RU1066_204816854468381,8
RU1066_160447828278173,8
RU1066_197206038235491,8
RU1066_192718884952412,8
RU1066_161411794921203,8
RU1066_204351835887453,8
RU1066_201670670634358,8
RU1066_239407492880165,8
RU1066_195546194340572,8
RU1066_200983507810036,8
RU1066_166351441127323,8
RU1066_201474322677019,8
RU1066_201111685486323,8
RU1066_196638177642398,8
RU1066_165858460191979,8
RU1066_130754465160428,8
RU1066_130185516440931,8
RU1066_157690339740021,8
RU1066_191210559233437,8
RU1066_121879202490790,8
RU1066_126885761305380,8
RU1066_230749760084251,8
RU1066_134376317663084,8
RU1066_236768055180723,24
RU1066_197264046779613,8
RU1066_195547401932019,8
RU1066_227493088454963,8
RU1066_227921645497565,8
RU1066_195622403159981,8
RU1066_240001494964011,8
RU1066_227516857568091,8
RU1066_170137168234806,8
RU1066_126765648172893,8
RU1066_164631946385187,8
RU1066_226829546679534,8
RU1066_231897696946924,8
RU1066_191553875700515,8
RU1066_125745344441246,8
RU1066_197213569074972,8
RU1066_161890983865115,8
RU1066_157613982706589,8
RU1066_161864228421043,8
RU1066_200441221733622,8
RU1066_129978418547429,8
RU1066_196163864218478,8
RU1066_232302646279012,8
RU1066_169158842734507,8
RU1066_236170008709420,8
RU1066_169587546733987,8
RU1066_161890952496989,8
RU1066_131175210969909,8
RU1066_192325880756589,8
RU1066_169572513535780,8
RU1066_122308412168630,8
RU1066_170137155491636,8
RU1066_131310501684974,23
RU1066_240094656551331,8
RU1066_227853877794603,8
RU1066_226958753028397,8
RU1066_197058291194739,8
RU1066_235007402003741,8
RU1066_160785163799411,8
RU1066_226273436583668,8
RU1066_169793543101339,8
RU1066_169727120566196,8
RU1066_129565686712238,7
RU1066_205870221912885,8
RU1066_241106402035549,8
RU1066_162090667858268,8
RU1066_129978391546204,8
RU1066_160910638275443,8
RU1066_192317721560926,8
RU1066_240136785614643,8
RU1066_226394681796526,8
RU1066_130736333180260,8
RU1066_170258519223206,8
RU1066_130057594596574,8
RU1066_232311401606499,8
RU1066_204882366589164,8
RU1066_231900112444779,8
RU1066_135700004394915,8
RU1066_226806174763310,8
RU1066_226949806058726,8
RU1066_230611649412445,8
RU1066_126680976545517,8
RU1066_165741376227563,8
RU1066_195958618086299,18
RU1066_191756797598059,8
RU1066_120786773231334,8
RU1066_170180373571308,8
RU1066_126835145685357,8
RU1066_125745312459486,8
RU1066_227981806689630,8
RU1066_226958767680933,8
RU1066_170343460395876,8
RU1066_191576409065883,8
RU1066_239477240478644,8
RU1066_196715472336813,8
RU1066_197145236749749,8
RU1066_130184147060579,8
RU1066_161340107712860,12
RU1066_133829917791972,8
RU1066_232261741665060,8
RU1066_155972621527468,8
RU1066_155842576800052,8
RU1066_135014267448028,8
RU1066_135149175098101,8
RU1066_166402815376100,8
RU1066_191026787997406,8
RU1066_241098905040813,8
RU1066_204756738824990,17
RU1066_236176841329507,8
RU1066_227516844464485,8
RU1066_227846617520555,22
RU1066_192718898391844,8
RU1066_227846648720300,8
RU1066_120786804751788,8
RU1066_161548562782006,8
RU1066_126294026009846,8
RU1066_192747083786526,8
RU1066_125042446519717,8
RU1066_195426069174635,8
RU1066_169022462483189,8
RU1066_165327850620725,8
RU1066_120772980566820,8
RU1066_192317693552478,4
RU1066_133974635964150,8
RU1066_227510387075307,8
RU1066_192315323706613,8
RU1066_130693127956331,8
RU1066_226822402198452,8
RU1066_191691434347302,8
RU1066_192121064806699,8
RU1066_227853896968988,8
RU1066_204762120153517,8
RU1066_120786772675420,8
RU1066_134376303217574,8
RU1066_157536960572787,8
RU1066_161893265136421,8
RU1066_228042038242077,8
RU1066_230800378256165,8
RU1066_235559290031028,8
RU1066_197213599681947,8
RU1066_200974112312629,8
RU1066_161883153152732,8
RU1066_130184161224934,8
RU1066_227305195682229,8
RU1066_196638190267115,8
RU1066_205381642153188,8
RU1066_236177524746091,8
RU1066_235199333091629,8
RU1066_165302215034611,8
RU1066_231822802697628,8
RU1066_191647291161444,8
RU1066_165327878642027,8
RU1066_204359574083435,8
RU1066_235678490582363,8
RU1066_231291328060652,8
RU1066_231897711172380,8
RU1066_165385726257955,8
RU1066_204213438311141,8
RU1066_197145264351028,8
RU1066_135149143312812,8
RU1066_204762108258221,8
RU1066_125239746021733,8
RU1066_126834234222493,8
RU1066_231760552970974,8
RU1066_230816753280942,8
RU1066_192180120676067,8
RU1066_160903122340574,8
RU1066_227844201527222,8
RU1066_155971413261556,8
RU1066_169723795823454,8
RU1066_170745952651037,8
RU1066_195562273159595,8
RU1066_135081913076021,8
RU1066_122282749613867,8
RU1066_226901456021734,17
RU1066_226822402522405,8
RU1066_170276741827827,8
RU1066_232261709609325,8
RU1066_200511176230645,8
RU1066_235626667293099,8
RU1066_131242078365539,8
RU1066_235188998491379,8
RU1066_231822830714101,8
RU1066_126765648436445,8
RU1066_195967088245539,8
RU1066_236768070122205,8
RU1066_191647322138931,8
RU1066_135699958778099,8
RU1066_169768893409014,8
RU1066_232318630836126,8
RU1066_231711832193459,8
RU1066_200441267677038,6
RU1066_130754484328694,8
RU1066_196180748917981,8
RU1066_231692894595870,8
RU1066_191691433568563,8
RU1066_230652439292147,8
RU1066_157684197944100,8
RU1066_204358258968309,8
RU1066_164753413401316,8
RU1066_240136800843693,8
RU1066_160996538141413,8
RU1066_201465598494453,8
RU1066_121812450228446,8
RU1066_235214365744371,8
RU1066_204359601412518,8
RU1066_231711851075315,8
RU1066_239407474100973,8
RU1066_204359589063012,8
RU1066_169579734265126,8
RU1066_236639655221021,8
RU1066_192745875396894,8
RU1066_166416908441326,8
RU1066_195967100865950,8
RU1066_196527701023094,8
RU1066_130675161590051,8
RU1066_170268002728886,8
RU1066_134041189074797,8
RU1066_166290863573734,8
RU1066_191774158179740,8
RU1066_235199364283828,8
RU1066_227930534955819,8
RU1066_165741402733851,8
RU1066_166416893524701,8
RU1066_122293379352427,8
RU1066_166288059391284,8
RU1066_200563789851550,8
RU1066_125719976761125,8
RU1066_232450566580086,8
RU1066_231917070245148,1
RU1066_135064484171051,8
RU1066_131309590170910,8
RU1066_204351836142315,8
RU1066_204213425716461,8
RU1066_164631931894006,8
RU1066_200426619365723,8
RU1066_197213599946478,8
RU1066_161548594789213,8
RU1066_231692880533294,8
RU1066_155972621945566,8
RU1066_121965741987572,8
RU1066_204427112696244,8
RU1066_165851864385780,8
RU1066_161960477211492,8
RU1066_134540479121836,8
RU1066_204358247106974,8
RU1066_239587850405725,8
RU1066_169156962868124,8
RU1066_240617734237108,8
RU1066_166402847009142,8
RU1066_131242066078643,8
RU1066_192255462927782,8
RU1066_130185534818652,8
RU1066_235601998764326,8
RU1066_126765620910443,8
RU1066_196043604934005,8
RU1066_230611668364638,8
RU1066_201474342271286,8
RU1066_204762139540339,8
RU1066_164753398684955,8
RU1066_201111685221662,8
RU1066_236175663951086,12
RU1066_226273436785563,8
RU1066_199866010450845,8
RU1066_157004352899502,8
RU1066_126707800663787,8
RU1066_231890194946995,1
RU1066_129565717850403,8
RU1066_227930515921830,8
RU1066_195967100864363,8
RU1066_165860338974060,8
RU1066_232450585218483,8
RU1066_231822830221684,8
RU1066_134041189410526,8
RU1066_125247396171116,8
RU1066_157537746671341,8
RU1066_166288045033902,8
RU1066_235199333350700,8
RU1066_160928730377517,8
RU1066_161890937267950,1
RU1066_239391489578806,8
RU1066_235070737476830,8
RU1066_235188983622884,8
RU1066_235199318125284,8
RU1066_230732701022637,8
RU1066_192121064872237,8
RU1066_227921677215518,8
RU1066_200570519341404,8
RU1066_201465617595819,8
RU1066_126885746600685,8
RU1066_235626694629814,8
RU1066_161478647639395,8
RU1066_200561481336667,8
RU1066_232327489410924,8
RU1066_197213599689966,8
RU1066_241098885655283,8
RU1066_169158827431835,8
RU1066_131175237703534,17
RU1066_232301316392812,8
RU1066_120786786147564,8
RU1066_121202311026405,8
RU1066_170660099483870,8
RU1066_191691461650733,8
RU1066_134522378569453,8
RU1066_156024192264563,8
RU1066_241098886400797,8
RU1066_134540452121437,8
RU1066_235678522272565,8
RU1066_170258519485862,8
RU1066_231760541170475,8
RU1066_169795571039478,8
RU1066_197213568489829,8
RU1066_232328294447853,8
RU1066_195967100766582,8
RU1066_134531773217718,8
RU1066_236082083355891,8
RU1066_126707773074270,8
RU1066_122293352054005,8
RU1066_232327488691059,8
RU1066_235678490118517,8
RU1066_170265211726684,8
RU1066_121879202838749,8
RU1066_126227557267686,12
RU1066_191080742971230,8
RU1066_164769520335197,8
RU1066_195426056783732,8
RU1066_170798580460891,8
RU1066_129457506605995,8
RU1066_205518961829612,8
RU1066_226949775116532,8
RU1066_126886713120540,8
RU1066_192306956880285,8
RU1066_227973452945643,8
RU1066_226394662627764,8
RU1066_241114577264030,8
RU1066_192678068084005,8
RU1066_231270765214124,8
RU1066_205449199799605,8
RU1066_232261721976051,8
RU1066_201465571268379,8
RU1066_201474342308651,8
RU1066_231711820076956,8
RU1066_130057579747573,8
RU1066_230799393343261,8
RU1066_231754916612517,8
RU1066_227981806487397,8
RU1066_205511430363499,8
RU1066_205870241275301,8
RU1066_130675129863580,8
