Cell,class
RU1322A_LN_196569604217563,13
RU1322A_LN_126680976473373,13
RU1322A_LN_192307003091172,16
RU1322A_LN_226394635888350,13
RU1322A_LN_204359601936678,16
RU1322A_LN_126216026843934,16
RU1322A_LN_197145283746548,16
RU1322A_LN_230809056766302,13
RU1322A_LN_170875920959413,13
RU1322A_LN_131149870525659,13
RU1322A_LN_133992843275101,16
RU1322A_LN_204882398800101,16
RU1322A_LN_170113833023837,13
RU1322A_LN_239596318148446,13
RU1322A_LN_157606857038755,13
RU1322A_LN_160905422620531,16
RU1322A_LN_122379400797093,13
RU1322A_LN_165182807926582,13
RU1322A_LN_231161109306148,16
RU1322A_LN_231357497690533,13
RU1322A_LN_235671093667686,13
RU1322A_LN_131163560820006,13
RU1322A_LN_200502440290589,16
RU1322A_LN_227373244172661,13
RU1322A_LN_170755630492957,13
RU1322A_LN_227425427832045,13
RU1322A_LN_157606856539564,13
RU1322A_LN_235214365943708,16
RU1322A_LN_130599846296300,13
RU1322A_LN_122506907442596,13
RU1322A_LN_121184460130222,16
RU1322A_LN_134585710405366,16
RU1322A_LN_236700589570357,16
RU1322A_LN_239595647258036,16
RU1322A_LN_196516979006251,16
RU1322A_LN_134034868365541,16
RU1322A_LN_130143747716955,16
RU1322A_LN_205440966839219,16
RU1322A_LN_156941807377643,16
RU1322A_LN_161461218494387,13
RU1322A_LN_230746913716059,13
RU1322A_LN_239451619579699,13
RU1322A_LN_196115533249332,16
RU1322A_LN_205861497555189,13
RU1322A_LN_227303201925861,13
RU1322A_LN_192306983419190,13
RU1322A_LN_231282308701475,16
RU1322A_LN_236847646535077,16
RU1322A_LN_231840669187374,13
RU1322A_LN_130615940180197,13
RU1322A_LN_239543692159907,16
RU1322A_LN_192662391928692,16
RU1322A_LN_197145252187366,16
RU1322A_LN_157491697473763,16
RU1322A_LN_130615031818678,13
RU1322A_LN_165789575007158,16
RU1322A_LN_169589846461805,13
RU1322A_LN_125804802436443,16
RU1322A_LN_130127266244853,13
RU1322A_LN_204772979719395,16
RU1322A_LN_165260098656988,16
RU1322A_LN_125059326462262,16
RU1322A_LN_129978417998629,13
RU1322A_LN_197264065607589,16
RU1322A_LN_200363939319093,13
RU1322A_LN_192256236804323,16
RU1322A_LN_192661069155547,16
RU1322A_LN_200968846293812,13
RU1322A_LN_241176033745709,13
RU1322A_LN_192318633041181,13
RU1322A_LN_161944759101165,13
RU1322A_LN_165789574228899,16
RU1322A_LN_157131067250932,13
RU1322A_LN_195536637283637,16
RU1322A_LN_227296981183277,16
RU1322A_LN_134542480043355,13
RU1322A_LN_196500635932446,16
RU1322A_LN_131106625140534,16
RU1322A_LN_236176872697139,13
RU1322A_LN_240145122671900,13
RU1322A_LN_122307625306011,13
RU1322A_LN_126268613507501,13
RU1322A_LN_157534916045022,13
RU1322A_LN_161452744202548,16
RU1322A_LN_131106624980844,13
RU1322A_LN_192815668816118,16
RU1322A_LN_161944759331045,13
RU1322A_LN_125804802427822,13
RU1322A_LN_205915471857965,13
RU1322A_LN_195536664541934,13
RU1322A_LN_204411025902005,13
RU1322A_LN_231349282532773,16
RU1322A_LN_126836650170268,13
RU1322A_LN_170182237900195,16
RU1322A_LN_228044351392110,13
RU1322A_LN_231366221520235,16
RU1322A_LN_201104150189941,13
RU1322A_LN_134385073798430,13
RU1322A_LN_165371902114667,16
RU1322A_LN_235144572779829,13
RU1322A_LN_230600528550174,13
RU1322A_LN_227509448072093,16
RU1322A_LN_199943033116396,13
RU1322A_LN_205932352387302,16
RU1322A_LN_121955406990619,13
RU1322A_LN_130675115190069,13
RU1322A_LN_135142982400422,16
RU1322A_LN_120847202180518,13
RU1322A_LN_165738987042614,16
RU1322A_LN_131148547243308,16
RU1322A_LN_230677837659053,13
RU1322A_LN_226419493492574,13
RU1322A_LN_126904027475355,13
RU1322A_LN_170265211943333,16
RU1322A_LN_227982983227812,13
RU1322A_LN_169175113652014,13
RU1322A_LN_130675129890677,16
RU1322A_LN_129508091811564,16
RU1322A_LN_166333974727540,13
RU1322A_LN_192101737781108,13
RU1322A_LN_129978436893613,13
RU1322A_LN_199807070850270,13
RU1322A_LN_195545376668075,13
RU1322A_LN_135547801487606,16
RU1322A_LN_157002371557733,13
RU1322A_LN_169727120328564,16
RU1322A_LN_240617715518765,13
RU1322A_LN_199944348002548,16
RU1322A_LN_131234266463515,16
RU1322A_LN_204342172464949,16
RU1322A_LN_192101737155931,16
RU1322A_LN_236220461992182,13
RU1322A_LN_125745313044787,16
RU1322A_LN_131163547949860,16
RU1322A_LN_231900127025589,13
RU1322A_LN_130675143039723,13
RU1322A_LN_191622848658742,13
RU1322A_LN_135142969331036,13
RU1322A_LN_205441012722598,16
RU1322A_LN_197280141101428,13
RU1322A_LN_241184516982582,13
RU1322A_LN_164779349457708,16
RU1322A_LN_227903376874843,16
RU1322A_LN_230610146278628,16
RU1322A_LN_200992231479157,13
RU1322A_LN_122379386435949,16
RU1322A_LN_235551774391524,13
RU1322A_LN_204746167314333,16
RU1322A_LN_121802833214380,13
RU1322A_LN_122352274193820,16
RU1322A_LN_169107436526891,16
RU1322A_LN_192120153127715,13
RU1322A_LN_133992889367899,16
RU1322A_LN_231900127119779,16
RU1322A_LN_200992213088540,16
RU1322A_LN_169150418216757,13
RU1322A_LN_126904027540316,13
RU1322A_LN_135622004955949,13
RU1322A_LN_192265797982628,13
RU1322A_LN_129446781545190,16
RU1322A_LN_161342001401131,13
RU1322A_LN_192728936900507,13
RU1322A_LN_164779348871965,13
RU1322A_LN_232236073737006,13
RU1322A_LN_204908270672174,13
RU1322A_LN_192324048211174,13
RU1322A_LN_129660475566382,16
RU1322A_LN_191622894509294,13
RU1322A_LN_235000944618333,16
RU1322A_LN_134946218751837,13
RU1322A_LN_169649573582574,16
RU1322A_LN_227517769112813,13
RU1322A_LN_239543704734060,13
RU1322A_LN_236176826095451,16
RU1322A_LN_235678476200364,13
RU1322A_LN_235007414789987,16
RU1322A_LN_165173232093540,13
RU1322A_LN_192197449922395,16
RU1322A_LN_196095835261357,16
RU1322A_LN_200914903350131,16
RU1322A_LN_204746167867236,13
RU1322A_LN_121735034095462,13
RU1322A_LN_156945462974899,13
RU1322A_LN_169082637704419,16
RU1322A_LN_165190324046259,16
RU1322A_LN_169640025549558,16
RU1322A_LN_204359601608413,16
RU1322A_LN_134447989995371,16
RU1322A_LN_129576436684598,16
RU1322A_LN_134376330808549,16
RU1322A_LN_196662858300254,13
RU1322A_LN_192129432770268,16
RU1322A_LN_235619285415797,13
RU1322A_LN_157689519762726,13
RU1322A_LN_239543678090037,13
RU1322A_LN_170678321081699,13
RU1322A_LN_192729634952941,16
RU1322A_LN_196172038753515,13
RU1322A_LN_125236658789787,13
RU1322A_LN_170120243952870,16
RU1322A_LN_121416388832540,13
RU1322A_LN_196515622242652,16
RU1322A_LN_135006501387126,16
RU1322A_LN_161959837817654,13
RU1322A_LN_232372470769446,13
RU1322A_LN_155914249596260,13
RU1322A_LN_162072265702302,16
RU1322A_LN_239611726223667,13
RU1322A_LN_196576825232157,13
RU1322A_LN_157491697433443,16
RU1322A_LN_240617734159203,16
RU1322A_LN_226970323044084,13
RU1322A_LN_169589828151604,16
RU1322A_LN_164779348846427,13
RU1322A_LN_226970323019563,13
RU1322A_LN_241176061557172,16
RU1322A_LN_126224470071709,16
RU1322A_LN_170740583153011,16
RU1322A_LN_231898663828892,13
RU1322A_LN_196664918501211,16
RU1322A_LN_230747765422812,16
RU1322A_LN_230681415961501,13
RU1322A_LN_235617050119525,13
RU1322A_LN_241054850340789,13
RU1322A_LN_204959676221867,16
RU1322A_LN_162011108759790,13
RU1322A_LN_192171262032173,16
RU1322A_LN_169107449604014,16
RU1322A_LN_134044531936054,13
RU1322A_LN_231906447875315,16
RU1322A_LN_200968877762476,13
RU1322A_LN_192747102747043,16
RU1322A_LN_166333946648885,13
RU1322A_LN_205381669341421,16
RU1322A_LN_165784056650150,13
RU1322A_LN_226967208709043,16
RU1322A_LN_239451604368731,16
RU1322A_LN_235127538896236,13
RU1322A_LN_156994701743979,13
RU1322A_LN_133967222033203,16
RU1322A_LN_170728638498668,16
RU1322A_LN_230604105706340,16
RU1322A_LN_164640656640805,16
RU1322A_LN_230679160937702,16
RU1322A_LN_231365435677428,13
RU1322A_LN_191697098599772,16
RU1322A_LN_121869117352747,13
RU1322A_LN_204772979460004,13
RU1322A_LN_232313249712364,16
RU1322A_LN_133967254023451,16
RU1322A_LN_199954816714541,13
RU1322A_LN_122497275180971,16
RU1322A_LN_164640671321387,13
RU1322A_LN_230799393013107,16
RU1322A_LN_165851882965355,13
RU1322A_LN_235000959003382,13
RU1322A_LN_206068882824420,16
RU1322A_LN_157070669822820,13
RU1322A_LN_156941808188332,13
RU1322A_LN_197137767283125,13
RU1322A_LN_170677528869726,16
RU1322A_LN_192721179305901,13
RU1322A_LN_236245189049630,13
RU1322A_LN_191636968689076,16
RU1322A_LN_165789574748516,16
RU1322A_LN_236297783762275,16
RU1322A_LN_126912857824027,13
RU1322A_LN_197120318684020,13
RU1322A_LN_170120275408812,12
RU1322A_LN_125720898197404,16
RU1322A_LN_165800209238939,13
RU1322A_LN_135562681048358,13
RU1322A_LN_195402151704374,13
RU1322A_LN_166273832048941,16
RU1322A_LN_241030051314092,13
RU1322A_LN_121254239202531,16
RU1322A_LN_122283688946461,16
RU1322A_LN_121405248555878,13
RU1322A_LN_197211721259742,16
RU1322A_LN_129446769253101,13
RU1322A_LN_191646632883998,16
RU1322A_LN_120718441469867,16
RU1322A_LN_205932365269924,13
RU1322A_LN_170672159639859,16
RU1322A_LN_204911358405932,13
RU1322A_LN_133992870206363,13
RU1322A_LN_125238538582435,13
RU1322A_LN_120778571274531,13
RU1322A_LN_130204862176692,16
RU1322A_LN_191097655191387,13
RU1322A_LN_169589815261917,16
RU1322A_LN_130673788210419,16
RU1322A_LN_226960793034091,16
RU1322A_LN_134395496648092,16
RU1322A_LN_239586910300515,16
RU1322A_LN_169081832652213,16
RU1322A_LN_135692442299821,13
RU1322A_LN_196166683114723,13
RU1322A_LN_235748449799069,16
RU1322A_LN_131080064785755,16
RU1322A_LN_130615013170083,16
RU1322A_LN_164830723389683,16
RU1322A_LN_121817846110118,16
RU1322A_LN_165378343745261,16
RU1322A_LN_231358960916899,16
RU1322A_LN_161326297889693,13
RU1322A_LN_135143000784115,13
RU1322A_LN_129981223954740,13
RU1322A_LN_135504954809589,16
RU1322A_LN_133924257975212,13
RU1322A_LN_125606141291301,16
RU1322A_LN_230681461569765,16
RU1322A_LN_196166682589926,16
RU1322A_LN_169019658587438,13
RU1322A_LN_157604587727707,16
RU1322A_LN_226970323016491,16
RU1322A_LN_121812477392819,13
RU1322A_LN_227434313431843,16
RU1322A_LN_133898353655091,13
RU1322A_LN_162020753591525,16
RU1322A_LN_155914249096422,16
RU1322A_LN_126843111488292,13
RU1322A_LN_241097677691805,13
RU1322A_LN_195613993659124,16
RU1322A_LN_239517130413862,13
RU1322A_LN_134379436653980,16
RU1322A_LN_165806620457243,13
RU1322A_LN_122505041172326,13
RU1322A_LN_122378492504502,13
RU1322A_LN_164759051122931,13
RU1322A_LN_241055640274653,13
RU1322A_LN_134402878662883,13
RU1322A_LN_161394781187293,16
RU1322A_LN_130143762398500,13
RU1322A_LN_240617734425515,16
RU1322A_LN_199823195584435,13
RU1322A_LN_192248720866740,13
RU1322A_LN_236701798059364,13
RU1322A_LN_239406534278443,16
RU1322A_LN_160432796096350,16
RU1322A_LN_134602609253211,13
RU1322A_LN_165782044228963,16
RU1322A_LN_131148500908957,16
RU1322A_LN_133924285696798,16
RU1322A_LN_204411025934563,13
RU1322A_LN_134034867796702,13
RU1322A_LN_130665345141675,13
RU1322A_LN_191141960894702,13
RU1322A_LN_236845364596124,16
RU1322A_LN_197145283120428,13
RU1322A_LN_204290748247348,13
RU1322A_LN_125583565413661,16
RU1322A_LN_191141946250988,13
RU1322A_LN_164642026052958,13
RU1322A_LN_227853896736180,16
RU1322A_LN_169150387010851,16
RU1322A_LN_226829515548917,13
RU1322A_LN_135562668161909,16
RU1322A_LN_226821225762077,16
RU1322A_LN_230817392977708,16
RU1322A_LN_230612576680740,16
RU1322A_LN_122298767137651,13
RU1322A_LN_156024146967261,13
RU1322A_LN_195536664578803,13
RU1322A_LN_121735034354972,13
RU1322A_LN_227920824953628,13
RU1322A_LN_226746044738404,16
RU1322A_LN_164693552356774,13
RU1322A_LN_199934595717854,13
RU1322A_LN_160919113583326,16
RU1322A_LN_240135592692086,16
RU1322A_LN_236107999374572,13
RU1322A_LN_226212279376606,13
RU1322A_LN_192104046455525,16
RU1322A_LN_226331299079981,13
RU1322A_LN_135142982240555,13
RU1322A_LN_134530788191014,13
RU1322A_LN_205990602426283,16
RU1322A_LN_230679160739635,13
RU1322A_LN_205933560350638,13
RU1322A_LN_164822433557876,16
RU1322A_LN_165853206792619,16
RU1322A_LN_227509475428773,16
RU1322A_LN_236220493183709,16
RU1322A_LN_126913556925747,13
RU1322A_LN_170181076145964,13
RU1322A_LN_161332503734691,16
RU1322A_LN_156034496064299,13
RU1322A_LN_157562577054636,16
RU1322A_LN_235668724116324,16
RU1322A_LN_121877963107243,13
RU1322A_LN_162011077332269,13
RU1322A_LN_230817377770797,13
RU1322A_LN_192721198148515,13
RU1322A_LN_195976603318644,13
RU1322A_LN_160990919540062,13
RU1322A_LN_169021656718251,16
RU1322A_LN_121735020989364,13
RU1322A_LN_226889778981109,13
RU1322A_LN_120788100536684,16
RU1322A_LN_134376303322989,13
RU1322A_LN_170122108385067,13
RU1322A_LN_231751816726886,16
RU1322A_LN_230748941662118,13
RU1322A_LN_191141961714924,13
RU1322A_LN_134465289930476,13
RU1322A_LN_165378331950380,13
RU1322A_LN_133984133961955,13
RU1322A_LN_134601803713452,13
RU1322A_LN_129440090052517,16
RU1322A_LN_192318679502054,13
RU1322A_LN_235559290268595,16
RU1322A_LN_157148354631411,13
RU1322A_LN_166480125282035,16
RU1322A_LN_232455908251371,16
RU1322A_LN_129998538066339,13
RU1322A_LN_197264034122541,13
RU1322A_LN_129586367983006,13
RU1322A_LN_195613974771485,13
RU1322A_LN_131174451571491,16
RU1322A_LN_157070688701790,13
RU1322A_LN_130003773057955,13
RU1322A_LN_170875874560366,13
RU1322A_LN_236221701445550,13
RU1322A_LN_192248732936558,13
RU1322A_LN_134936708933349,16
RU1322A_LN_170875875355037,13
RU1322A_LN_130074652895542,13
RU1322A_LN_120703436601699,13
RU1322A_LN_197280140740909,16
RU1322A_LN_162096961935203,16
RU1322A_LN_161867061455148,13
RU1322A_LN_235128466619174,16
RU1322A_LN_120788101000427,16
RU1322A_LN_192120125773605,13
RU1322A_LN_165808933583262,13
RU1322A_LN_236161821206302,13
RU1322A_LN_130132653852454,16
RU1322A_LN_135081901021932,16
RU1322A_LN_131164473583965,13
RU1322A_LN_165808902138206,13
RU1322A_LN_122291488214323,13
RU1322A_LN_201463739051420,13
RU1322A_LN_157604560168684,13
RU1322A_LN_125606160120691,16
RU1322A_LN_232242528804070,16
RU1322A_LN_126888208620315,13
RU1322A_LN_120778598606645,13
RU1322A_LN_231145152080227,13
RU1322A_LN_164828856576813,13
RU1322A_LN_192787992426229,13
RU1322A_LN_204970291838374,12
RU1322A_LN_191208130557862,13
RU1322A_LN_122436475046261,16
RU1322A_LN_120703436941219,13
RU1322A_LN_239612577565483,16
RU1322A_LN_235144603684131,16
RU1322A_LN_241038728809771,16
RU1322A_LN_231358974282157,13
RU1322A_LN_160988906773419,13
RU1322A_LN_131234312706267,16
RU1322A_LN_227449364704683,13
RU1322A_LN_126905235203822,13
RU1322A_LN_161944805529499,13
RU1322A_LN_155843772176286,16
RU1322A_LN_228040708877613,13
RU1322A_LN_192788825492854,13
RU1322A_LN_195554890857390,16
RU1322A_LN_156515966794532,13
RU1322A_LN_192868148238755,16
RU1322A_LN_230610173585195,13
RU1322A_LN_231133475125557,13
RU1322A_LN_130118797973733,13
RU1322A_LN_241030051313582,16
RU1322A_LN_231901066639270,16
RU1322A_LN_130539735345395,13
RU1322A_LN_131164519459612,13
RU1322A_LN_133828575095715,13
RU1322A_LN_227905792555317,13
RU1322A_LN_239406534314926,13
RU1322A_LN_206061335362995,13
RU1322A_LN_130143793933029,16
RU1322A_LN_130693114842486,13
RU1322A_LN_169038971559203,16
RU1322A_LN_169014052441389,13
RU1322A_LN_230817392977779,13
RU1322A_LN_165395377085165,13
RU1322A_LN_227914141354334,16
RU1322A_LN_161942523563308,13
RU1322A_LN_122444930268069,16
RU1322A_LN_170120914557347,13
RU1322A_LN_227853878377891,13
RU1322A_LN_196087348094876,13
RU1322A_LN_200994225838438,16
RU1322A_LN_226392668036334,13
RU1322A_LN_226746032580381,16
RU1322A_LN_125247364721012,13
RU1322A_LN_236845410506675,16
RU1322A_LN_230679180393821,13
RU1322A_LN_131223663364453,16
RU1322A_LN_156598196164339,13
RU1322A_LN_135622810584924,16
RU1322A_LN_231751847955357,16
RU1322A_LN_165789559613813,13
RU1322A_LN_120703409318182,13
RU1322A_LN_165789606235564,16
RU1322A_LN_191699084265317,16
RU1322A_LN_160218209696502,16
RU1322A_LN_191139664772459,16
RU1322A_LN_157148381601188,13
RU1322A_LN_236161794198757,16
RU1322A_LN_228066853768091,13
RU1322A_LN_157606869591965,13
RU1322A_LN_156514624687341,13
RU1322A_LN_166400430815982,13
RU1322A_LN_199944374971227,13
RU1322A_LN_192788020542750,13
RU1322A_LN_241030032668598,13
RU1322A_LN_157684197935406,13
RU1322A_LN_120778598234029,16
RU1322A_LN_205932364777780,16
RU1322A_LN_134405294872299,13
RU1322A_LN_236701751597979,16
RU1322A_LN_125745298062621,13
RU1322A_LN_122285058615212,13
RU1322A_LN_192110488873259,16
RU1322A_LN_169012798339374,16
RU1322A_LN_161538765408172,13
RU1322A_LN_191697903376691,13
RU1322A_LN_157148381133102,13
RU1322A_LN_239406534220700,16
RU1322A_LN_134393242240734,13
RU1322A_LN_126227542337972,13
RU1322A_LN_195554891156262,16
RU1322A_LN_196104781195115,13
RU1322A_LN_126680957114781,16
RU1322A_LN_199874715740069,13
RU1322A_LN_133967234882803,16
RU1322A_LN_135081931763046,16
RU1322A_LN_129509046828316,16
RU1322A_LN_126820562135476,13
RU1322A_LN_121886404688756,13
RU1322A_LN_204746148400030,13
RU1322A_LN_201129505508197,13
RU1322A_LN_235550880721710,16
RU1322A_LN_197185817138974,16
RU1322A_LN_239939110713245,16
RU1322A_LN_200991426854171,13
RU1322A_LN_239597499149547,13
RU1322A_LN_162081975679332,16
RU1322A_LN_157469162301275,13
RU1322A_LN_129998538361244,13
RU1322A_LN_192324048149405,13
RU1322A_LN_134994537696029,16
RU1322A_LN_205913428016419,16
RU1322A_LN_135562654309171,13
RU1322A_LN_235060820072795,16
RU1322A_LN_165849582394589,16
RU1322A_LN_192745042827693,16
RU1322A_LN_239595647297782,16
RU1322A_LN_241176079625461,16
RU1322A_LN_231754903444390,13
RU1322A_LN_231898663828190,13
RU1322A_LN_157534928426798,16
RU1322A_LN_196524345506716,13
RU1322A_LN_191697876872419,13
RU1322A_LN_205440966126323,13
RU1322A_LN_130546025483549,16
RU1322A_LN_121733813221748,13
RU1322A_LN_161317559945445,13
RU1322A_LN_240550069528941,13
RU1322A_LN_169151728893236,16
RU1322A_LN_231357470173430,13
RU1322A_LN_135081900596470,13
RU1322A_LN_200896637462259,16
RU1322A_LN_120856578840798,13
RU1322A_LN_192728983100252,13
RU1322A_LN_161943463288028,16
RU1322A_LN_232370411104539,16
RU1322A_LN_165784057432995,13
RU1322A_LN_231821326281134,16
RU1322A_LN_157148353877931,13
RU1322A_LN_121817846372790,13
RU1322A_LN_122497228791021,13
RU1322A_LN_155888901311916,13
RU1322A_LN_235748430821725,13
RU1322A_LN_129430425922350,16
RU1322A_LN_239517129981363,13
RU1322A_LN_195402166622940,13
RU1322A_LN_126843111270126,13
RU1322A_LN_192859665227062,13
RU1322A_LN_241055668058907,13
RU1322A_LN_235067382557493,13
RU1322A_LN_170869459737443,16
RU1322A_LN_196105498388907,13
RU1322A_LN_133837030832869,16
RU1322A_LN_134377510984117,16
RU1322A_LN_192171290027828,16
RU1322A_LN_164822414112685,13
RU1322A_LN_120778617642268,16
RU1322A_LN_196087360667059,13
RU1322A_LN_196592977725284,16
RU1322A_LN_121390201461038,16
RU1322A_LN_226394635161011,13
RU1322A_LN_121802801696035,13
RU1322A_LN_165800209405747,13
RU1322A_LN_130751366088550,13
RU1322A_LN_165180748458859,16
RU1322A_LN_227915457050989,16
RU1322A_LN_130003758336813,16
RU1322A_LN_169588473358108,13
RU1322A_LN_200967504182509,16
RU1322A_LN_134594422232950,16
RU1322A_LN_200922541537060,13
RU1322A_LN_236167968177454,13
RU1322A_LN_235000990943453,16
RU1322A_LN_227921645201254,13
RU1322A_LN_157071983995811,16
RU1322A_LN_196500616862116,16
RU1322A_LN_121338689440045,16
RU1322A_LN_161341987056861,13
RU1322A_LN_134377511439668,16
RU1322A_LN_192186321685404,16
RU1322A_LN_205933591620532,13
RU1322A_LN_135690562943774,16
RU1322A_LN_228052627241829,16
RU1322A_LN_165782090071340,16
RU1322A_LN_227861650327860,16
RU1322A_LN_131235488882035,13
RU1322A_LN_126267419940662,13
RU1322A_LN_227920871340380,16
RU1322A_LN_157623902693301,13
RU1322A_LN_231840700090092,13
RU1322A_LN_236718709201827,13
RU1322A_LN_226821194069926,13
RU1322A_LN_135632446995188,13
RU1322A_LN_226419511871403,16
RU1322A_LN_227509493782451,13
RU1322A_LN_134515770121126,16
RU1322A_LN_160999598078763,16
RU1322A_LN_125102575799030,13
RU1322A_LN_120726912355563,13
RU1322A_LN_134060535049515,16
RU1322A_LN_204840342338270,16
RU1322A_LN_191020359900516,16
RU1322A_LN_156033675650909,16
RU1322A_LN_239459001321900,16
RU1322A_LN_157684197386141,13
RU1322A_LN_170738704668972,13
RU1322A_LN_130133995436460,13
RU1322A_LN_125804783777590,13
RU1322A_LN_226213487561571,16
RU1322A_LN_196095788870069,16
RU1322A_LN_160364256939421,13
RU1322A_LN_156395273309595,16
RU1322A_LN_235550835074988,13
RU1322A_LN_191099043007213,13
RU1322A_LN_157071983991092,16
RU1322A_LN_170738750547750,16
RU1322A_LN_134378182569381,13
RU1322A_LN_227494327597998,16
RU1322A_LN_240145107369372,16
RU1322A_LN_170797806017246,13
RU1322A_LN_227312712400299,16
RU1322A_LN_200493030132469,13
RU1322A_LN_240617703196980,16
RU1322A_LN_192186322107747,13
RU1322A_LN_204968413317478,13
RU1322A_LN_135504955357109,16
RU1322A_LN_239543692967204,16
RU1322A_LN_169014052633326,13
RU1322A_LN_169793570953461,16
RU1322A_LN_135572197625180,13
RU1322A_LN_231703511255979,16
RU1322A_LN_122350421790005,16
RU1322A_LN_205932383563051,16
RU1322A_LN_230817424140083,16
RU1322A_LN_196730684394414,16
RU1322A_LN_231357484525876,16
RU1322A_LN_130615012674924,13
RU1322A_LN_226884442576740,13
RU1322A_LN_192747084044005,13
RU1322A_LN_192237995772844,13
RU1322A_LN_130049272309557,13
RU1322A_LN_230799420115747,16
RU1322A_LN_231349298031459,16
RU1322A_LN_157689519762723,13
RU1322A_LN_239594427239716,13
RU1322A_LN_165260071221668,13
RU1322A_LN_204351836113638,16
RU1322A_LN_161944786287411,13
RU1322A_LN_201542896106852,13
RU1322A_LN_131164488034085,16
RU1322A_LN_231365388684132,16
RU1322A_LN_125257175190318,16
RU1322A_LN_230818613716779,16
RU1322A_LN_130127238688035,16
RU1322A_LN_227304378165107,16
RU1322A_LN_236220474054566,13
RU1322A_LN_169589801105140,16
RU1322A_LN_156988260137755,16
RU1322A_LN_121829779007797,13
RU1322A_LN_126284344290212,16
RU1322A_LN_121184460651876,16
RU1322A_LN_235668723615662,16
RU1322A_LN_191088305236331,16
RU1322A_LN_130673800822044,16
RU1322A_LN_160372425644252,13
RU1322A_LN_204772992204124,16
RU1322A_LN_196524346304291,13
RU1322A_LN_162078856796462,13
RU1322A_LN_135690563570459,13
RU1322A_LN_130599818839787,13
RU1322A_LN_131223690569502,16
RU1322A_LN_161547071744861,13
RU1322A_LN_226829528327916,16
RU1322A_LN_133921842292957,16
RU1322A_LN_169658298297646,13
RU1322A_LN_126904027008347,16
RU1322A_LN_231906448104244,16
RU1322A_LN_170251091037419,13
RU1322A_LN_135143760227117,13
RU1322A_LN_130615031848372,16
RU1322A_LN_157070656420203,16
RU1322A_LN_134044563429101,16
RU1322A_LN_197271851067115,13
RU1322A_LN_232455935052141,16
RU1322A_LN_121322582497115,13
RU1322A_LN_197066478512925,13
RU1322A_LN_121877948742900,16
RU1322A_LN_205366790408989,13
RU1322A_LN_125798206827940,13
RU1322A_LN_236845411229085,16
RU1322A_LN_201463719672734,13
RU1322A_LN_230586657729451,13
RU1322A_LN_191553055185651,13
RU1322A_LN_160370412350813,16
RU1322A_LN_131081017386725,16
RU1322A_LN_227373244148659,13
RU1322A_LN_199937951655790,16
RU1322A_LN_135135350942110,16
RU1322A_LN_204840369769708,13
RU1322A_LN_125262248491739,16
RU1322A_LN_129576436153565,13
RU1322A_LN_235668677515676,13
