Cell,class
RU1144_LN_240136813669662,4
RU1144_LN_235189010585908,4
RU1144_LN_125719945852854,4
RU1144_T_232328294513886,4
RU1144_LN_169579748701996,4
RU1144_T_199934577600227,4
RU1144_LN_204765449008948,4
RU1144_T_227853877832428,4
RU1144_T_227990484670252,4
RU1144_T_162001547835309,4
RU1144_LN_126218818702756,4
RU1144_LN_126227557243739,4
RU1144_T_226958752536308,4
RU1144_LN_196163851402485,4
RU1144_LN_191210578426157,4
RU1144_T_227516844304614,4
RU1144_LN_199934564264886,4
RU1144_LN_234992248216883,4
RU1144_T_134592125585317,7
RU1144_LN_226883188452261,4
RU1144_LN_195426088277924,4
RU1144_LN_126227557242596,4
RU1144_T_133829917850333,4
RU1144_LN_165164924983723,12
RU1144_LN_169795584218852,4
RU1144_LN_239587862993125,4
RU1144_LN_232261694969636,4
RU1144_LN_125677921261355,4
RU1144_LN_232311382764341,12
RU1144_LN_157004384299828,5
RU1144_LN_192306971363548,4
RU1144_T_205511477086446,4
RU1144_LN_240634626788062,4
RU1144_LN_200426619362614,4
RU1144_LN_125197018389428,4
RU1144_LN_204213438298547,4
RU1144_LN_239408834898669,4
RU1144_T_204224195119406,8
RU1144_T_227510401788854,12
RU1144_T_120726897715053,12
RU1144_LN_170798612080478,4
RU1144_LN_227284901608747,4
RU1144_LN_120797925656293,4
RU1144_T_134936708139828,12
RU1144_LN_226970322819366,4
RU1144_T_197135454390190,4
RU1144_LN_161451939088757,4
RU1144_LN_170276726720821,4
RU1144_LN_235000991176621,4
RU1144_LN_134539692140779,4
RU1144_T_169793570364275,4
RU1144_LN_236639623526244,4
RU1144_LN_227982967991581,4
RU1144_LN_199962333239541,4
RU1144_LN_235122008713075,4
RU1144_LN_231770102085486,4
RU1144_LN_231366221543859,4
RU1144_LN_231754888862428,4
RU1144_LN_129565671963550,4
RU1144_LN_164631947208987,15
RU1144_T_239587862662558,4
RU1144_T_201114472368494,4
RU1144_T_191215678478260,12
RU1144_LN_126294007626477,7
RU1144_LN_125042446457643,4
RU1144_LN_235070737734388,4
RU1144_T_165385699191067,4
RU1144_LN_170877934517099,4
RU1144_LN_121826140174179,6
RU1144_T_120703436835765,4
RU1144_LN_231340604606390,4
RU1144_LN_201595494525852,4
RU1144_LN_162090699836206,4
RU1144_LN_230654484334964,4
RU1144_LN_196043624597788,4
RU1144_T_130142316685683,4
RU1144_LN_129497400567534,12
RU1144_LN_195958617861532,4
RU1144_LN_231692895149413,4
RU1144_LN_191760422357421,4
RU1144_LN_121879156418795,4
RU1144_T_122310425491188,4
RU1144_LN_162001559898470,4
RU1144_LN_126765635921771,4
RU1144_LN_160990082514276,4
RU1144_LN_134033672420571,4
RU1144_LN_226394681796910,12
RU1144_LN_126218817985333,12
RU1144_LN_130624783563485,12
RU1144_T_131310548634462,4
RU1144_LN_164631932202286,4
RU1144_LN_196113236606366,4
RU1144_T_240001494472947,4
RU1144_LN_227844202024348,4
RU1144_LN_191210531514206,4
RU1144_LN_204360513378654,20
RU1144_T_155971426117557,4
RU1144_LN_170798611348726,4
RU1144_LN_131242097031069,6
RU1144_LN_165851836930349,4
RU1144_T_169158202841396,4
RU1144_LN_120726911642348,4
RU1144_T_230800378715556,5
RU1144_T_170343460191515,4
RU1144_LN_196638177679604,12
RU1144_LN_169158842637094,4
RU1144_LN_197213581633966,4
RU1144_T_231891388033389,5
RU1144_T_126132128737701,4
RU1144_LN_226874746854821,4
RU1144_T_133982133602027,4
RU1144_LN_204224194538790,4
RU1144_LN_197145251662580,4
RU1144_LN_134540466444515,4
RU1144_T_157477636000627,4
RU1144_LN_134600608331628,4
RU1144_LN_191096729529054,4
RU1144_LN_232330326560051,4
RU1144_LN_200922527123811,4
RU1144_LN_129663562829174,12
RU1144_LN_161451926539044,4
RU1144_LN_201465598991715,4
RU1144_T_135150471133030,4
RU1144_LN_236633986907485,4
RU1144_LN_231291347487582,12
RU1144_LN_200570520104308,5
RU1144_T_226874732697398,4
RU1144_LN_192729654377707,7
RU1144_LN_134592171462003,12
RU1144_T_130126478989726,4
RU1144_LN_236082095666990,4
RU1144_LN_165946206640557,4
RU1144_T_201585830324572,4
RU1144_LN_240490732735862,4
RU1144_T_227990530374518,12
RU1144_LN_204359588858157,4
RU1144_LN_196043624565995,4
RU1144_LN_236650078034229,4
RU1144_T_133854511151971,0
RU1144_LN_126681628756380,4
RU1144_T_125042400115484,4
RU1144_LN_121812465077149,4
RU1144_LN_130126460598109,4
RU1144_LN_205922719676766,4
RU1144_T_199865964346661,12
RU1144_LN_226970294999988,4
RU1144_LN_129663562013414,7
