Cell,ELF5,ZBTB18,MECOM,TEAD4,GLIS3,SIX1,EBF3,CD44,RORA,KMT2A,ETS1,NFKB1,SP110,ZBTB7A,CUX2,PRDM16,NEUROG2,SOX9,FOS,GATA6,NFATC2,TCF7L2,PROX1,STAT4,FOXP1,STAT1,RUNX2,MEIS2,GRHL2,FOSB,ARID5B,CREB1,REL,NFE2L2,PPARG,JUN,ICAM1,RARB,NFIB,REST,SIX4,ZBTB20,NCAM1,TCF4,CUX1,PLAGL1,RARG,SOX6,ZEB1,BBX,EHF,JUND,FOXO3,BCL6,BACH1,CD24,JUNB,RUNX1,PBX1,NPAS2,SMAD3,NR3C2,LMX1B,AHR,EPCAM,NR2F2,TBX15,TCF7L1,ESR1,TEAD1,SP100,RORB,TCF12,SOX5,EPAS1,BACH2,PKNOX2,HSF2,EGR1,LCOR,NFIA,STAT2,HIF1A,NFIX,THRB,ASCL1
PleuralEffusion_121955407224101,4.0158434e-06,0.06419579,0.16743748,0.0076244655,0.0045005055,0.9542581,0.00012855565,0.086343415,0.13653038,0.50949645,0.018525073,0.035090595,0.020818545,0.101483755,3.8115344e-05,0.0013388718,0.2595561,0.11626809,0.50555634,8.0502134e-05,0.016841382,0.066434875,0.16279143,0.017157692,0.30515867,0.15352558,0.010852494,0.2382854,0.084358074,0.017335223,0.076046616,0.3518394,0.085925564,0.36932206,0.0059377947,1.0331721,0.016070254,0.0014649067,1.8979843,0.03998926,0.056169845,0.68859637,0.3355038,1.7800479,0.5340869,0.012582319,0.0012096994,0.021440357,0.1663386,0.65168,0.013529321,0.3464194,0.23871408,0.1524994,0.025773203,2.2177598,0.8705863,0.058895808,0.2556734,7.871065e-06,0.035576843,0.013228987,1.6513688e-05,0.01971273,2.1049244,0.32226253,0.00550492,0.053929772,0.0033434285,0.1532515,0.045385472,0.00019947712,0.5832859,0.026253577,0.0078583555,0.010868077,0.0025853855,0.24831311,0.2858895,0.16355652,1.0783195,0.08417337,0.5349448,0.4159513,0.00633245,1.3108552
PleuralEffusion_197058291264413,4.3438604e-08,0.05389979,0.21211097,0.008765168,0.0032931422,1.0110834,7.3372826e-06,0.10084209,0.14266947,0.52563715,0.016940977,0.031056942,0.02776548,0.12517126,3.1514746e-06,0.001257271,0.27399078,0.13060375,0.53754693,4.295019e-06,0.012784979,0.084597215,0.16496049,0.013806169,0.29134804,0.16460617,0.007709801,0.23837149,0.08956173,0.01697902,0.06709226,0.36099568,0.09649027,0.43746454,0.0036441039,1.0331805,0.019249715,0.0019825257,1.9611411,0.03342078,0.06131857,0.69427925,0.33325288,1.7205051,0.5390378,0.012862955,0.0008667061,0.016551068,0.17411715,0.6436605,0.019083945,0.36119798,0.23541695,0.14737503,0.030809691,2.1182969,1.0363668,0.06336668,0.24857609,6.9162485e-07,0.036667235,0.018826364,1.8683481e-07,0.019721832,2.3851275,0.29705068,0.00272099,0.080227956,0.0024575351,0.14865819,0.04218495,1.0994064e-05,0.6432543,0.019804211,0.0075396984,0.015369316,0.005251492,0.2816906,0.29571232,0.16118076,0.9409223,0.096059665,0.6108339,0.4087921,0.0029736168,1.4122698
PleuralEffusion_205381669178086,1.1465078e-05,0.06697034,0.1437155,0.014230217,0.00576336,0.86401975,0.00059753214,0.08562938,0.14234662,0.43960524,0.01812781,0.035807695,0.029258506,0.09301182,0.00011353026,0.0004953585,0.23727539,0.1116158,0.44959787,0.0004090415,0.020872576,0.07646774,0.154807,0.0224693,0.30737913,0.16284539,0.008491158,0.27151346,0.0792062,0.03651081,0.064687714,0.2939036,0.07860418,0.35452968,0.016643928,1.2049379,0.02953311,0.0009052247,1.7085707,0.055181947,0.062306706,0.6315334,0.26520604,1.5850446,0.47567806,0.0032742945,0.0024022807,0.023883121,0.14478453,0.66905665,0.009926036,0.3518987,0.26701146,0.17213638,0.030668864,1.9333942,0.900599,0.092881694,0.2512471,0.00013248884,0.034148324,0.010250645,3.6202804e-05,0.027630817,1.7947241,0.2555373,0.0017688187,0.039052,0.004952999,0.12719172,0.038470227,0.00074064475,0.47383508,0.027600164,0.010328718,0.017882632,0.00050916563,0.23817176,0.24867482,0.17973341,1.0141424,0.07503503,0.47113442,0.35559407,0.015519877,1.0779759
PleuralEffusion_130184193461597,0.0,0.052384183,0.20719728,0.006669006,0.002408989,0.98391646,1.6098973e-05,0.098344155,0.1405095,0.50276417,0.018340476,0.034600697,0.024531703,0.11450694,1.1596378e-06,0.001382141,0.28251344,0.11882786,0.49027908,5.926188e-06,0.01420569,0.06274941,0.16817139,0.015381651,0.29947108,0.15928966,0.008874036,0.24089682,0.0864259,0.014729685,0.068397835,0.36784834,0.09641454,0.4114296,0.003819328,0.98801714,0.018788297,0.001161714,1.9638586,0.028634582,0.05479551,0.7156802,0.3327162,1.8392912,0.5386253,0.013073031,0.0011123485,0.018912563,0.18171354,0.6581077,0.0156172095,0.36031377,0.24116284,0.14088656,0.026774734,2.2401087,0.9721491,0.055661477,0.2582438,9.2030014e-08,0.030501327,0.015561014,1.9194802e-07,0.016387282,2.2318287,0.32778266,0.0043073106,0.07105165,0.002464402,0.14497308,0.039743923,2.0014759e-05,0.61524975,0.02239044,0.0068199625,0.012528651,0.0034872165,0.28048426,0.26682484,0.15736683,1.0600698,0.08938655,0.59141254,0.45953408,0.003651415,1.4536362
PleuralEffusion_135571557964718,3.1446878e-05,0.15066314,0.09493662,0.01345991,0.0024020146,1.066347,0.00203083,0.1718645,0.17082171,0.6210082,0.019762594,0.045041632,0.03987475,0.12889425,0.001138576,0.0005741554,0.2829335,0.18617497,0.9578229,0.0004346877,0.009975161,0.18780155,0.21238245,0.0452665,0.35528207,0.2004929,0.0050610257,0.2578654,0.09421184,0.06945391,0.08916255,0.3731085,0.10771622,0.46473223,0.0024452873,1.4676684,0.011732167,0.0023677617,1.9673947,0.06994822,0.17983037,0.5650362,0.42371035,1.4761548,0.50719076,0.0033647513,0.00055482285,0.03253676,0.13449869,0.5403025,0.018990723,0.40657854,0.2792347,0.22273134,0.08046998,1.9461778,1.0616946,0.07935025,0.28355145,2.9662706e-05,0.06647639,0.007575566,6.815726e-05,0.06267377,2.428281,0.33210677,0.0022709789,0.05665027,0.0011250654,0.23395379,0.06673115,0.002225387,0.55047846,0.013703394,0.0048659323,0.012703339,0.0008275329,0.28365698,0.34475288,0.19460905,0.7025213,0.09479662,0.6567468,0.28982726,0.0077180173,1.275309
PleuralEffusion_170327461718236,0.0,0.046819422,0.25142744,0.004837435,0.001270872,1.0306706,1.2279121e-05,0.13056117,0.14405406,0.5407542,0.010550581,0.025293514,0.024817135,0.11471767,2.26297e-05,0.000500362,0.29316854,0.12769046,0.555511,7.724026e-06,0.006137839,0.09290323,0.1964464,0.012892905,0.31453428,0.173303,0.009235302,0.24721014,0.080152184,0.030850187,0.053269546,0.39603615,0.12850015,0.46491337,0.0013728192,1.0703106,0.016670974,0.0014158248,1.9779327,0.027784554,0.07208218,0.65756017,0.40212166,1.743183,0.5611801,0.013199671,0.00054068805,0.021612521,0.17599037,0.61022496,0.01147217,0.37253663,0.23551194,0.12854262,0.03000343,1.9795623,1.1308259,0.058568604,0.2559765,6.200491e-06,0.04197619,0.019678282,2.9597254e-06,0.015913375,2.471569,0.28590658,0.002204519,0.10429945,0.0007507886,0.14301538,0.036451593,5.5136672e-05,0.68169135,0.02451739,0.008008166,0.015015228,0.0046160338,0.34910786,0.26269332,0.1842106,0.8137005,0.09340041,0.6656897,0.37987694,0.0046846224,1.490243
PleuralEffusion_192317694298525,2.1451668e-05,0.06442914,0.14417523,0.010718486,0.0043589156,0.7975851,0.00068256067,0.07572933,0.14261343,0.38035464,0.015032822,0.033763625,0.02708854,0.0737914,6.95413e-05,0.00037353006,0.23451756,0.10799251,0.42711782,0.0005640008,0.019078285,0.068502165,0.1493313,0.020950854,0.30983487,0.16734907,0.00810648,0.25352722,0.079885356,0.039333664,0.0655933,0.28332403,0.07139983,0.32853934,0.018675014,1.1536554,0.03302806,0.0005109674,1.6660689,0.04498296,0.061499167,0.62026113,0.23910236,1.5583086,0.44177666,0.0025056938,0.0013777823,0.024890723,0.14488335,0.63790977,0.008885128,0.3380228,0.24972583,0.16423312,0.023597592,1.9599124,0.84373564,0.09066734,0.23508751,0.00018452255,0.027891811,0.0067858687,3.2705342e-05,0.028160524,1.6924411,0.23781101,0.0011782761,0.041112117,0.004321342,0.10949027,0.038582448,0.00083362684,0.41080675,0.031368878,0.009868303,0.01243205,0.00015786759,0.21688229,0.23665848,0.18622227,1.0661068,0.06947406,0.42482337,0.34754905,0.017556291,1.0541863
PleuralEffusion_239391521524662,0.0017330119,0.12421252,0.14981021,0.012110739,0.0114050275,0.8261741,0.009297529,0.10722464,0.15992287,0.6233612,0.025596086,0.03013315,0.018668797,0.11613182,0.0076408098,0.0060632187,0.23385023,0.097276986,0.62199676,0.0063459333,0.02200463,0.09942683,0.27258474,0.01938119,0.37417638,0.184323,0.006105175,0.38687637,0.090322696,0.112243704,0.059745632,0.31007144,0.09158137,0.39108902,0.013683151,1.6133529,0.052841034,0.0045949947,1.6274298,0.07902322,0.072818905,0.70226383,0.46124655,1.4348811,0.47904223,0.009774337,0.0011592021,0.064858206,0.2746794,0.6556689,0.031217339,0.7638666,0.2933151,0.2603563,0.06699673,1.6680375,0.805603,0.17023519,0.32293865,0.0045806314,0.087517895,0.0047057555,0.00063978817,0.04012004,1.6250218,0.29142135,0.015901366,0.036819857,0.0017214708,0.19013587,0.043585736,0.02170945,0.4220998,0.08214623,0.017674047,0.066900074,0.0018097456,0.20545353,0.26851344,0.2646033,0.886362,0.11628008,0.59393764,0.36326396,0.011834499,1.1547889
PleuralEffusion_157486597232349,8.5442225e-06,0.067335874,0.15195961,0.013610631,0.004922408,0.8726751,0.00068330934,0.087701395,0.14001735,0.44480833,0.019292135,0.037178006,0.025144214,0.0931209,0.00015519069,0.00075913954,0.24756613,0.10983712,0.45774382,0.00051518506,0.019831065,0.06702641,0.15614323,0.019147525,0.31233197,0.15682288,0.009029232,0.2629711,0.07942115,0.030991789,0.06756091,0.30865204,0.079951204,0.35247672,0.01168933,1.1758132,0.02546975,0.0009290481,1.7488285,0.04770643,0.06093516,0.64315677,0.2787401,1.6630113,0.4822425,0.005507571,0.0026755435,0.023492688,0.15210253,0.6644559,0.010180367,0.35506728,0.26002127,0.15880403,0.028932692,2.0568154,0.8925407,0.07676717,0.25118014,8.163311e-05,0.03245015,0.011076315,2.3063596e-05,0.024532236,1.8464255,0.28260994,0.0025744971,0.045204565,0.004749238,0.12703116,0.03933929,0.0010169778,0.50319636,0.02571743,0.009416356,0.014566409,0.0008817585,0.25714278,0.2553454,0.17307784,1.0405099,0.073599055,0.49276268,0.3772706,0.01606756,1.1713624
PleuralEffusion_169793570433763,1.7975208e-05,0.06280234,0.1479844,0.0069914954,0.0026660657,0.7630557,0.00080307765,0.066853896,0.14174858,0.35581118,0.013196719,0.030906497,0.025420085,0.06366337,9.532149e-05,0.00035595175,0.23922099,0.10004238,0.40881562,0.00083189417,0.015873479,0.06368533,0.1574283,0.017643696,0.30202237,0.17256291,0.0069771674,0.24505119,0.08496482,0.039005894,0.06416791,0.28484136,0.06667849,0.316059,0.021047628,1.1048118,0.03535983,0.00041322905,1.6804973,0.040103715,0.052778386,0.6209386,0.24908355,1.5506766,0.42525485,0.0020597791,0.00060917105,0.029467555,0.16318232,0.6167123,0.008124885,0.35141733,0.237457,0.16612399,0.02135479,1.9816574,0.77187234,0.09176296,0.23213412,0.0002004616,0.031582966,0.0041407812,2.2227838e-05,0.029722054,1.6634754,0.23210044,0.0019417277,0.044968363,0.003171865,0.10360387,0.04095566,0.001137425,0.3837006,0.03976805,0.010422649,0.014460055,8.812622e-05,0.19318265,0.22362004,0.19234478,1.1137431,0.07204834,0.42439082,0.3460907,0.014370992,1.0845158
PleuralEffusion_165232436727141,5.676046e-06,0.090109,0.15563653,0.011036626,0.0038585728,1.0216037,0.00036022166,0.11302537,0.15262283,0.55597055,0.01792801,0.03695815,0.030176414,0.12132523,0.00021780467,0.0012012061,0.2696905,0.14758097,0.65002185,8.318717e-05,0.017021427,0.115009,0.18073381,0.025412416,0.3209633,0.17437637,0.007470554,0.2691137,0.09255278,0.028698953,0.07709831,0.35583535,0.09271288,0.42622685,0.005046788,1.2160842,0.018628636,0.0028518462,1.9658672,0.052072614,0.09455065,0.67886275,0.36429608,1.6709391,0.53585774,0.007824046,0.0012042563,0.024222905,0.16872,0.65372884,0.01605158,0.37169424,0.26136792,0.19565107,0.04429346,2.0815241,0.9999871,0.077728674,0.2712485,3.5748253e-05,0.053159982,0.0115964115,2.1416265e-05,0.033547953,2.2841713,0.31899714,0.003472051,0.059904482,0.0029077705,0.18356848,0.052700963,0.00046503838,0.5989808,0.022530047,0.0065002036,0.016184596,0.0022032147,0.26353788,0.31696716,0.17241034,0.95441306,0.09076662,0.59667146,0.3800739,0.004865716,1.3148435
PleuralEffusion_230741457136563,1.21671e-06,0.06108128,0.14522217,0.016844993,0.008423618,0.9247471,0.00012505823,0.09694759,0.15327093,0.46645287,0.016788876,0.033769686,0.033086255,0.09875873,4.1953102e-05,0.00046350167,0.24095953,0.1261422,0.5121093,9.181214e-05,0.023739886,0.09306798,0.15185054,0.020825688,0.30014396,0.17517121,0.010290453,0.26654,0.08389385,0.026004087,0.067009114,0.3067579,0.07801274,0.37759027,0.0112077445,1.1472125,0.024509376,0.001136052,1.7733326,0.055007678,0.062126856,0.65868175,0.26911932,1.5659758,0.5081438,0.0056417095,0.001744828,0.018511806,0.14514689,0.66461915,0.012139725,0.33348024,0.25426385,0.1772439,0.02913743,2.011781,0.9626758,0.09574028,0.2531611,4.965434e-05,0.031820208,0.011685389,1.7220553e-05,0.026648495,2.06982,0.25409222,0.0012359713,0.043430757,0.0075268215,0.13255389,0.037627064,0.0001371868,0.500317,0.021854699,0.00942733,0.012195181,0.0009287191,0.2302563,0.29548755,0.1704736,0.9685572,0.07617303,0.48043004,0.371388,0.008025535,1.1082387
PleuralEffusion_161548575332709,0.00013452902,0.055126537,0.12578937,0.0067088376,0.0025292619,0.527861,0.004627749,0.06155058,0.10875373,0.25783053,0.015427424,0.020969288,0.016840585,0.046654698,0.0005416042,0.0016028576,0.16005015,0.06282777,0.39158502,0.004273875,0.008793115,0.05573861,0.1662151,0.012565132,0.26312482,0.16940676,0.0033972214,0.20195381,0.08181747,0.060308993,0.037762783,0.17654611,0.05536956,0.24244668,0.020684596,1.0858873,0.052837495,0.0017753161,1.2815739,0.03159771,0.041514758,0.42001647,0.16331305,1.0503278,0.2706344,0.0013362736,0.00074829074,0.019274201,0.15439768,0.44052646,0.013035288,0.48544288,0.20836951,0.14169219,0.02181072,1.8697411,0.62999713,0.08522533,0.21478553,0.0005560433,0.025893645,0.0025737933,3.417788e-05,0.027164493,1.4277729,0.16836894,0.0036106326,0.029558586,0.0012603172,0.07341814,0.035158522,0.0033583473,0.26583976,0.035733573,0.0131015815,0.014071094,4.3524928e-05,0.17222302,0.15069526,0.17549586,0.7170987,0.05715518,0.36024606,0.22925268,0.01422046,1.0000364
