CellID,CEBPA,CJUN,EGRNAB,EKLF,FLI1,FOG1,GATA1,GATA2,GFI1,PU1,SCL
E49_6,0.7414537522312039,0.7342268522578195,0.23069525549386669,1.0,0.017352326180025524,0.004864680851806432,1.0,1.0,0.4355157661106824,0.0,0.5600940285811756
E50_260,1.0,0.05298754816172511,0.0,0.0,0.09048296980686044,0.0,0.0,0.21139782959333123,0.9334145310989925,0.8797441780819748,1.0
E52_983,1.0,0.0,0.0,0.0,0.0,0.028436369358155807,0.1560000008603469,1.0,1.0,0.9150589322093886,0.12005032410972725
E53_307,0.008797063039740453,1.0,1.0,1.0,0.2605301585014581,1.0,0.020627902774597143,0.09763100374058753,0.01652051434924579,0.6342211736929011,0.08007094061217097
E55_1465,1.0,0.01828259826206534,0.6656467023320001,0.5222911074369369,0.026786941704635015,0.0,0.6234646260544241,0.0,1.0,0.5184385600722714,1.0
E56_1094,1.0,0.0,0.0,0.29734934166538945,1.0,0.0,0.4524715569376662,0.6400048737121319,1.0,1.0,0.6364075452311706
E57_608,0.0,1.0,1.0,0.3882611103006422,1.0,0.0,0.0,0.02804048166110039,0.0,1.0,0.4108675770073728
E58_1248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9805057583128808,1.0,0.0
E59_302,1.0,0.0,0.0,0.2088764981496909,1.0,0.08439914688518693,0.0,0.3367043696020496,0.9403335703976288,0.3887283653017083,1.0
E60_1338,1.0,0.0,0.0,0.0,1.0,0.0845880411770046,0.0,1.0,0.9259057435503855,0.7938687954404764,0.5569027841786672
E62_1167,0.8649439947903025,0.002212705595922882,0.5312193735274461,0.0,1.0,0.0,0.15469815477711463,0.0,1.0,0.841927851719221,0.0
E63_370,0.009567961551781875,0.008197571997282823,0.030294699487921295,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
E64_588,0.0,1.0,1.0,1.0,0.0,0.2055421089522687,0.0,0.0,0.0,1.0,0.0
E65_1392,1.0,0.021529089041150692,0.5481327784664214,0.0,0.10308368185223508,0.2028255353837405,0.0010176193692698298,0.0,0.9376116992899622,0.0,0.13204674836099356
E67_1113,0.0,1.0,1.0,0.09193045277892663,0.9760468285033395,0.43658918033239247,0.0,0.0,0.0,0.9814687278740398,0.017144832073739638
E68_309,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
E69_1062,0.010485559498140196,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5547363101423257,0.0
E70_1399,1.0,0.15522742091069572,0.0,0.03290896493067058,0.8987245245062204,0.14174389634582862,0.08127499917451812,0.35044293279980393,1.0,0.26529444285864656,0.0
E71_1012,1.0,0.0,0.0,0.0,0.6230763781431333,0.8778577969179985,0.1645037469143172,0.0,1.0,0.37844241888684277,0.21259015916696336
E73_1298,1.0,0.003437608370771188,0.3262557088748266,0.5701668188708386,0.15905490383248858,0.028654692676461722,0.39965721542801946,1.0,0.9818560905202283,0.5998179558148584,0.09721535128836836
E74_1464,0.007942381986590901,0.01528958795403095,1.0,0.1541806142817077,1.0,1.0,1.0,0.10896570266705782,0.0,0.0,1.0
E75_168,0.057730670955080776,0.008846677192774391,0.04328330705614415,1.0,1.0,1.0,1.0,1.0,0.015569238393816626,0.0,1.0
E76_139,0.0,1.0,1.0,1.0,0.0,0.0,0.29910246238516014,0.5417720183950695,0.011345465563664283,1.0,0.0
E77_1313,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
E78_294,0.0027731230503222006,1.0,1.0,1.0,0.25641093259743625,0.0,0.0,1.0,0.0,0.382228371487713,0.0
E79_504,1.0,0.0016879064337759504,0.0,0.8726113926602913,0.24291180065967072,0.018146906085628037,0.0,0.7974190140879706,1.0,0.283335378834182,0.21348719591603327
E80_274,0.10075996882685267,1.0,1.0,0.0,0.00807369001733101,0.20237185021713847,0.8055623574952314,0.0011666674564414978,0.0019249514277340492,1.0,0.0
E81_472,0.0,1.0,1.0,1.0,0.0,0.3522070304819623,0.019766607703156372,1.0,0.0,1.0,0.0
E82_493,0.9043535719603328,0.0,0.02052409599220724,0.0,1.0,0.0,0.5041712909486777,1.0,0.9357526923296591,1.0,0.17730202934157535
E83_1327,0.9331165624026021,0.17263849754948746,0.1347579978998233,1.0,0.0,0.0,0.0,0.7667925404569713,1.0,1.0,0.0
E85_1321,0.028758953010836686,1.0,1.0,0.0,0.05676213115495994,1.0,0.0,0.5337301588644727,0.0,1.0,0.19136864691451103
E86_530,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.611491882820837,0.2704139591378394
E89_22,0.5286026808771882,0.7916764140924746,0.0,0.5847285258363404,0.0,0.0,1.0,1.0,0.39060748909309373,0.0,0.0
E92_823,1.0,0.030658122419671426,0.026962334659557816,0.03213035811174393,0.22996117107149275,0.0,0.6203552482081518,0.13857518388993292,0.8224435452482994,1.0,0.0
E93_1121,0.9730392937511901,0.007823221558941948,0.0,0.0,1.0,0.0,0.10260518490588157,0.0,0.9033774383426404,0.7674986447033899,0.34944649333125805
E94_1457,0.9087980708886619,0.0,0.0,0.03765477654058891,0.0,0.0,0.391094013839564,0.20268468031166936,0.9804076029002496,0.6746548530756926,0.0
E96_1014,0.0,0.0,0.47062297820170734,0.676006060010797,1.0,1.0,1.0,0.11197994967503559,0.0,0.0,1.0
E97_714,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9200559837401838,1.0,1.0,0.0
E98_126,0.8177178891525813,0.48895153121667895,0.4261785414847247,0.0,0.0,0.0,0.08662346784330227,0.0,1.0,1.0,0.0
E99_1101,1.0,0.0,0.469653804685598,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
E101_1093,1.0,0.08535524721841102,0.0,1.0,0.40949672621126487,0.0,0.0,0.2145912824240951,1.0,0.6272147243181443,0.0
E102_522,1.0,0.05741782295835181,0.2669599996732437,1.0,0.08656618860219631,0.20921898376070092,0.9397774155666282,0.0,0.9968097472297311,1.0,0.10874464832804029
E103_1282,0.0016343212865765947,0.017012122509685597,0.8979870101213917,0.1255084455780283,1.0,1.0,1.0,1.0,0.00956296054190167,0.0,1.0
E104_237,0.0,1.0,1.0,0.99603456536864,0.0,0.0,1.0,0.0,0.0,0.6172193657569436,0.10477218781884637
E105_1302,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.07857852591786248,0.0,0.0,1.0
E106_291,1.0,0.0,0.04175421243445113,0.0,0.0,0.39686063141757016,0.24734276950941322,0.4831777721055543,1.0,0.09943704486628285,0.3007453747364733
E108_1177,1.0,0.0,0.0,0.04923402843905065,0.12902707879652478,1.0,0.0,1.0,1.0,1.0,0.0
E109_626,0.8115287175631103,0.0,1.0,1.0,1.0,0.2548642722365593,0.0,0.0,1.0,1.0,0.0
E110_1376,0.0,1.0,1.0,0.0,1.0,0.0,0.062043573491751824,0.3864478084661978,0.07059441780818254,1.0,0.9930035149479534
E111_837,0.9851562167969403,0.0,0.03343452924829602,0.0,0.11601571329327552,0.6108995840462492,0.0,0.0,0.9312385741666858,1.0,0.038689973241317586
E112_978,0.9795021588478032,0.14843724715671583,0.2183690255125504,0.0,1.0,0.6490622783599032,0.047919383810237644,1.0,0.6621123410662112,0.2620570203145168,0.15880297463961385
E113_47,0.9739744634361825,1.0,0.16823994535890022,0.2189657924876209,1.0,0.8411795920308761,0.48280965442770435,0.8745166752816331,0.8867808291278263,0.40805946105078716,0.0
E114_1276,0.9691562005172005,0.0,0.0,0.0,0.0,0.0,0.0,0.29217464519381686,1.0,0.4756977948893314,0.8906495506556634
E116_1200,0.0,1.0,1.0,0.7083822390243019,0.8762329986270765,0.9756770930128523,0.0,0.11460386785701666,0.0,0.8315407256097411,0.0
E117_1022,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8292459063696292,0.0,1.0,0.6330158759113957
E118_943,1.0,0.027999889112991096,0.5213685539703286,0.0014406304285117166,0.2614829743252603,0.23013851266970117,0.0,0.0,1.0,0.7701109124113639,0.16525423392870855
E119_1045,1.0,0.0,0.0,1.0,0.0,0.0,0.2976164966898013,0.5479451295244185,1.0,0.6041986610548402,0.19610244689807127
E120_634,0.0005215383421439858,0.0,0.7934486970826475,0.0,1.0,1.0,1.0,0.633905027526146,0.0,0.0,1.0
E121_1064,0.0,0.0,0.18881417252077137,0.2839966243593665,1.0,1.0,1.0,0.11214562300966949,0.0,0.0,1.0
E122_1365,0.0019715785686893975,1.0,1.0,0.0,0.0,0.21983100021665725,0.06119165989214301,0.4244863723889922,0.0010528761019917565,1.0,1.0
E123_1206,0.0,1.0,1.0,0.19235494973040043,1.0,0.031557939039698266,0.20664648919490083,0.5449046191035143,0.0,1.0,0.0
E124_601,0.8818075754405446,0.0,0.0,0.0,0.09705090275685785,0.016205897933612906,0.06666786103949562,0.0,1.0,1.0,0.5706067417911408
E125_1228,0.008573377421128871,1.0,1.0,1.0,0.056773959664735175,0.0,0.0,1.0,0.005941530636026684,0.9986284777570169,1.0
E126_1253,0.0,1.0,1.0,0.0,0.4928478862542795,0.4968701335655896,0.0,0.0,0.0,0.6447041877478492,0.22424693387657074
E128_312,0.7672389726973443,0.0,0.2676556679897119,1.0,0.0,0.0,0.07213609119728114,0.5283395628220525,1.0,1.0,0.0
E129_102,0.6279136067815541,1.0,1.0,1.0,0.0,0.04222340683309797,0.0,0.4466401673727309,0.5323750852301301,1.0,0.002661842873937423
E130_1234,0.9121712218095042,0.02332011376242426,0.3365368029711295,0.0,0.0,0.0,0.0,1.0,1.0,0.8093774954592581,0.0250416926039864
E131_450,0.0,1.0,1.0,0.4645703724381143,1.0,0.0,0.0,1.0,0.0,0.9993963686712684,1.0
E132_234,0.0,0.008780925859621359,0.0,1.0,1.0,1.0,1.0,1.0,0.5052242387658124,0.0,1.0
E133_1072,1.0,0.12324374597315484,0.0,1.0,1.0,0.4453050027495838,0.1744879883858772,0.5466625159364906,1.0,0.34434145216624434,0.09300327715288344
E134_400,0.78220199156744,0.05986013735168348,0.593501299817945,1.0,0.2589465609815394,0.0,0.0,0.0585374275519567,1.0,1.0,0.0
E135_913,0.9633304764893317,0.024551026870903367,0.9981239642175548,0.3913591665947031,0.6843048830364846,0.0,0.0,0.0,1.0,1.0,1.0
E136_136,0.8785965198029411,1.0,1.0,0.19681870588342337,0.13364495359054906,0.053249171147061146,1.0,0.9796423365868447,1.0,0.2994875178805835,0.5060909741248042
E137_576,0.0004962324059755732,0.0,0.3496712867883159,1.0,1.0,1.0,1.0,0.2957428560754868,0.0,0.0,1.0
E138_45,1.0,1.0,0.3189767842053812,0.2495865020314197,0.0,0.40035551127283503,0.4123288529573175,0.2646178842718492,0.9956863937446048,1.0,0.1359662416395593
E139_705,1.0,0.07132390611809335,0.06216092684729843,0.0,0.0,1.0,1.0,0.0,0.8011293075824869,1.0,0.12356585068856883
E140_1138,1.0,0.0,0.0,0.0,0.0,0.0,0.0386850119256368,1.0,1.0,0.5643419595253721,0.10842271802083875
E141_446,1.0,0.0,0.17162190246444428,1.0,0.6547827802751678,0.0,0.11929077552007791,0.0,1.0,0.38100436794102327,0.0
E142_1249,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.21882590411371353,0.0,0.8501578564457208,0.050102447928412196
E143_352,0.0,1.0,1.0,0.0,0.6247968913789734,1.0,0.06858805514961946,0.8378417776792683,0.0,0.28165409592532986,0.0
E144_417,0.0,1.0,1.0,0.0,0.0,0.15631834560695396,0.0,0.20857271029266963,0.007579380167936275,1.0,0.11097776384408427
E145_62,0.4569758570865947,1.0,1.0,1.0,0.0,0.3756030943612527,0.0,1.0,0.4780481672759437,0.2105165709207447,1.0
E146_1140,0.0,0.0,0.37187965110019766,1.0,0.0,1.0,1.0,0.0,0.09257905216557188,0.0,1.0
E147_509,0.00042431581409221636,0.0301578351947599,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
E148_709,1.0,0.0,0.9727798854540936,0.0,1.0,0.0,1.0,0.5248134135941201,1.0,0.5764224644305846,0.4366902027816823
E150_95,0.0,0.0,0.06807190012209573,1.0,1.0,1.0,1.0,1.0,0.05319483803426879,0.0,1.0
E153_1170,1.0,0.1019881506631404,0.22507114285884264,0.06138487724875061,0.4595938219423051,0.0,0.43081672757747447,0.0,1.0,0.0,0.0
E154_656,1.0,0.03019400226503024,0.13609820167538889,0.0,0.5448225050032119,0.0,0.0,0.03982349432155238,1.0,0.5691334132752016,0.0
E155_402,0.013204218932330255,1.0,1.0,0.13229640970367812,0.0,0.0,0.10207759568207284,0.05286294395601189,0.032354552525093054,0.5228256322337127,0.5700370950482884
E156_1165,0.020216636080470304,0.0,0.5161481451732323,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
E157_1326,1.0,0.002518155690004818,0.27023822883609516,0.0,0.03711042273176888,0.012071846730221207,0.23899111712268914,0.0,1.0,1.0,0.1375158868910578
E158_544,0.001552299091420605,0.0,0.0,0.02133154935202886,1.0,1.0,1.0,0.6090898542063153,0.05954457439304851,0.0,1.0
E159_478,1.0,0.0,0.0,0.10887151665584734,0.0,0.0,0.0,0.13104149422222702,1.0,0.9219038992000451,0.26070613025796124
E160_269,1.0,0.42185948347812796,0.0,0.12327220808987092,0.0,0.5450151942339827,0.0,0.0,1.0,0.7160879786151607,0.013314985901406751
E163_295,0.0,1.0,1.0,1.0,1.0,0.18422594704532833,0.0,0.0,0.0003732515348992559,0.5890223057676288,0.5236338917122786
E164_458,1.0,0.0,0.0,0.45148863214903684,0.0,0.0,0.24320757260117623,0.047502592664840075,0.9667404608068557,0.9959628162458151,0.25922299541189736
E165_187,0.0,1.0,1.0,0.01225933360352453,0.0,0.4502778298377203,0.0,0.0,0.0033289969781575817,0.0,0.4191911640289533
E166_1062,1.0,0.0,0.0,0.3637893637434776,0.07135917318934804,0.0,0.07788988132595409,0.0,1.0,1.0,0.3799157632523064
E167_1095,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
E168_205,0.7930447278170853,0.0,0.42808012791801087,0.39922750686909514,0.0,0.0,1.0,1.0,1.0,1.0,0.09772820161719419
E169_1403,0.9714425242863515,0.011638482319485803,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
E170_1007,0.0,0.0,0.31856611886725755,1.0,0.41000090106407855,1.0,1.0,1.0,0.0,0.0,1.0
E171_208,0.9042861727594934,0.0,0.0,1.0,1.0,0.07152826047522104,0.0,0.07926779643543917,0.9982526068393955,1.0,0.41674060140760594
E173_988,1.0,0.010607079690265612,0.4373519602832158,0.0,0.6824237625162632,0.7959562977529621,0.0,0.37611523228889604,1.0,0.6449274548696021,0.014207176317024898
E174_558,0.0027387308724676953,1.0,1.0,0.3270595619893036,0.18956388114096676,0.1316053087518212,0.8779310047227431,0.0,0.0012333865209477968,0.9605900075368936,0.0
E175_655,1.0,0.005782198652484946,0.0,1.0,0.36301155898892984,0.0,0.0680613316839418,0.0,1.0,0.9698820806802495,0.0
E176_135,1.0,0.3684441624965911,0.0,0.4825307556707007,1.0,0.005213064315044619,1.0,1.0,0.8687476749505353,0.0,0.5043856079605782
E177_421,0.0,0.0,0.14699797766287687,0.07083902375588683,1.0,1.0,1.0,1.0,0.8147121213976345,0.0,1.0
E179_1473,0.9822803499278817,0.09348576096756545,0.18219844448360392,0.49118529970497293,0.4880629684296537,0.17740643354554292,0.18304015419876665,0.0,0.7063337673983597,0.7114522241072484,0.0
E180_71,0.17260374542755383,1.0,0.37965790886363693,0.5966964120031581,0.0,0.0,0.7328682312708198,1.0,0.17880697586360722,0.4384412598036887,0.04857172446974029
E181_15,0.6536165023686179,0.7459421688720167,0.1873242984811927,0.0,0.0629142150953368,0.0,1.0,1.0,0.25885694679741345,0.0,0.0703779331805879
E182_811,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4052604337184629,1.0,1.0,0.2741478910558868
E183_1003,1.0,0.0034143611085198163,0.28132974681388806,0.5099713754457645,0.0,0.0,0.017695407363863623,0.0,0.930582179857951,1.0,0.0
E184_1348,0.012888667016049401,0.04990151704720915,0.5740825505374546,0.0,1.0,1.0,1.0,0.0,0.04606020158858966,0.0,1.0
E185_769,0.0,1.0,1.0,1.0,0.057352675713434935,0.3699826617451275,0.0,0.0,0.0,0.6433059217537365,0.0
E186_707,1.0,0.0,0.06516321987175622,0.4334495141664159,0.238987934066876,0.12708872715860836,0.14647591009204705,1.0,1.0,1.0,0.23620999316032162
E187_1002,0.0,1.0,1.0,0.0,0.794442608682097,0.0,0.0,1.0,0.0,1.0,0.22234983253485494
E188_535,0.0,0.057531606480848436,0.0,1.0,0.6168756582806927,1.0,1.0,1.0,0.0,0.0,1.0
E189_638,0.8885464425667455,0.0,0.1148278486413161,0.08759618080946821,0.0,1.0,0.0,1.0,1.0,0.5285879806160989,0.5494803442611053
E190_1162,0.0,1.0,1.0,0.0,1.0,0.2772483500297162,0.0,1.0,0.0,0.7381512445183036,1.0
E192_7,0.7151019972451034,1.0,0.008890833143970812,0.0,0.42469787145033433,0.69113606912241,1.0,1.0,0.3871445907744627,0.0,0.0
E193_1328,0.7474086449108418,0.0,0.11519177515986002,0.0,0.0,1.0,0.0,0.0,1.0,0.834528775388537,0.0
E194_574,0.006407288233605529,1.0,1.0,0.9891974779330909,0.0,0.4766900237705118,0.008798173807579817,1.0,0.01557325106378938,1.0,0.0
E195_312,0.8961770496664963,0.0,0.1301497236620958,0.0,0.0,0.0,0.0,0.0,0.819711759705691,0.5513114968627296,0.03406830371015172
E196_954,0.9776132737391688,0.058944694667712724,0.7623074067450626,0.23101398616896848,0.0,0.6833915195398383,0.0,0.15533867498949405,1.0,1.0,0.0
E197_1124,0.0,1.0,1.0,1.0,0.0,0.18551884060132004,0.048043606252991526,0.0,0.0,0.48901310885780636,0.0
E198_1163,0.0,1.0,1.0,1.0,0.7699582619523099,0.3218754647468963,0.0,0.0,0.0,0.47374713399608187,0.6164705859533105
E199_924,1.0,1.0,1.0,0.0,1.0,0.0,0.07733974435339222,1.0,0.0,0.997886717366106,0.13392310433670077
E200_1233,1.0,0.034253608588825965,1.0,0.0,0.05646572591176135,0.5004861896599953,0.09387352953481694,0.0,1.0,0.5858615485751284,0.0
E201_873,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9670609386409538,0.5679208579303161
E202_228,0.7992746022767083,0.0,0.03642585230251937,0.1585029594025189,0.0,1.0,0.08480201045985677,0.0,0.819598432081802,1.0,0.28836834624375546
E203_1131,0.0,0.0,0.035263731659672004,1.0,1.0,1.0,1.0,1.0,0.014184065283575959,0.0,1.0
E205_136,1.0,0.5348336981036613,0.0,0.0,1.0,0.0,0.3268119633611477,1.0,0.8751146777318846,1.0,0.0
E206_487,0.006569782166123518,1.0,1.0,0.2736876790697857,1.0,0.3947326920542928,0.32203728874195253,0.15125165176137892,0.0,0.8033814039761678,0.5388172109069415
E208_1005,1.0,0.01678277571234222,0.1598234253509141,0.0,0.34907463614073764,0.08179892408687552,0.0,0.029876065288844334,1.0,1.0,0.034516577324568795
E209_936,0.0,0.0,0.0,1.0,0.3699352466194816,1.0,1.0,0.22097144413734213,0.0,0.0,1.0
E210_1312,1.0,0.003639019697617296,1.0,0.0,0.0,0.10510080737115045,0.5991501932876037,0.48629510918514923,0.9452331720043501,0.5101364175330595,0.0
E211_774,0.0,0.04033850389187716,0.002624416105107475,1.0,1.0,1.0,1.0,0.119819295013335,0.0015460389040268757,0.0,1.0
E212_502,1.0,0.031130473292926918,0.0,1.0,0.0,0.0,0.08075398417057514,1.0,1.0,0.0,0.4006292085167138
E213_1429,0.00993948530167135,1.0,1.0,0.0,0.0,0.33542547672432327,0.3548309611564857,0.0,0.0,1.0,1.0
E214_889,0.0,1.0,1.0,0.8795722597407681,0.5050006248119165,0.41604200564155563,0.0,0.43117554638704586,0.0,1.0,0.0
E215_1410,0.007498611850466927,1.0,1.0,1.0,1.0,0.7519118349630532,0.0,0.2852861295756747,0.0,0.9262145027155225,0.0
E216_599,1.0,0.0,0.1941708371199931,0.0,0.2444568756702314,0.3618614944456662,0.7252162759934004,0.0,1.0,1.0,0.29923409342618296
E217_1452,0.0,1.0,1.0,0.0,0.04998783861910954,0.0,0.0,0.09161954491592754,0.009345338177931466,0.6227324078366051,0.5626268073970511
E219_350,0.0,1.0,1.0,0.0,0.059436663808914825,0.10146790818771691,0.35304426423620416,1.0,0.04368595342321428,0.5361113854787951,0.09360233711871246
E220_959,1.0,0.0942218260535854,0.24104949021367156,0.7334614957821622,0.19419357758805889,0.0,0.0,0.0,0.9950748848580862,0.8167431366402869,0.058766487387701107
E221_870,0.03055602198367212,0.06572981041907969,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
E222_1399,0.9743548104152112,0.0,0.09579574097109238,0.0,1.0,0.30945134575885686,0.3952740453591261,1.0,1.0,1.0,0.0
E224_414,0.8450257249283012,0.029577810343421006,0.0008277056046272183,0.1405599255197608,0.0,0.009461561630507006,0.6477382753032519,0.0,1.0,0.9513137694388448,0.0
E225_1142,0.0,0.03562843484702842,0.0,1.0,0.0,1.0,1.0,0.16605873290320455,0.007155397237733765,0.0,1.0
E226_612,0.0,1.0,1.0,1.0,0.13715901126105873,0.744703519077764,0.06373750635722406,0.7465903425039417,0.02770303163328249,0.363290940145552,1.0
E228_903,0.0,0.07647995263203704,0.23941744884768557,1.0,1.0,1.0,1.0,1.0,7.908155539419416e-05,0.0,1.0
E229_1149,1.0,0.0,0.0,0.0,0.0,0.12984206187454206,0.0,0.00524997869224167,1.0,0.47371254509425353,0.18009552822339778
E232_404,0.007803363059845545,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
E233_214,1.0,0.3480369085387995,0.0,0.4974895251901382,0.4905466118732828,1.0,0.0,0.2670081885071865,1.0,1.0,0.0
E235_882,0.0007285880306151715,1.0,1.0,0.04470876931898304,0.9036477357317884,0.0,0.0,1.0,0.0,0.8980204657145044,0.8024463413813451
E236_1060,1.0,1.0,1.0,0.5736050515923498,0.0,0.2501630094658648,0.0,0.03860683242558049,0.04756231058089368,0.2621991573537521,0.0
E237_166,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
E238_467,0.0,1.0,1.0,1.0,1.0,0.1812620883553128,0.07427793350525522,0.691872801208523,0.0,1.0,0.30265168343518817
E239_915,0.9144726254974316,0.05283895463401302,0.11634326215592161,0.24259624781717215,0.0,0.1158755495517084,0.6968755562277636,1.0,1.0,0.8429125356170474,0.0
E242_703,0.006356955392265523,0.010270780789824747,0.0015345821720854729,0.22217162099919485,1.0,1.0,1.0,0.0,0.0,0.0,1.0
