CellID,CEBPA,EGRNAB,EKLF,FLI1,FOG1,GATA1,GATA2,GFI1,PU1,SCL,CJUN
E17_694,0.49997351837264253,0.007099935678456153,0.001505377654676821,0.0007963246474037197,0.005856709737891303,0.01635700045644858,6.272020574590525e-05,0.6805621887120599,0.5209808705787606,0.0005960337448884934,0.036666987428982244
E18_160,0.42612655879439637,0.027192795505805833,0.001576466031156979,0.010816317338282162,0.005538651250753044,0.008080804715492333,0.0023794770322480294,0.8077236576563069,0.5707182414362283,0.00010961340426658455,0.04795349240567469
E19_206,0.28084503335115074,0.04100520804026818,0.030348524575578465,0.002832056133183459,0.0003722611966642437,0.0019944568435419857,0.008656035436271166,0.24025811778763512,0.46034141743853063,0.0004510157857101291,0.19304282133999245
E20_341,0.0018942515030629253,0.0024004856992090864,0.6362157529929693,0.07838705581379377,0.8870641059141375,0.86842112103863,0.08191173503210655,0.0005300967670673391,0.006691408432232787,0.7578728793776143,0.013755475082079631
E21_961,0.5746176107291142,0.0002811607321144306,0.03100274722121174,0.003774810978819894,0.0002545347669163884,0.0024884926380610672,0.007914937964441515,0.7224644620678486,0.5745690612521269,0.0006507800856307939,0.0005121776899464134
E22_932,0.00754029419394157,0.657518125052666,0.007332690533690851,0.004384245717365699,0.022059062005855487,0.00047954106510139725,0.02280553075708459,0.005993324123685934,0.4892418600116247,0.008999642755974506,0.5500855446898331
E23_1385,0.4688686825948442,0.0019267076873527409,0.004702333098963147,0.01482909729385018,0.0030474439070566723,0.01220868131995258,0.0004953618962225648,0.7661613154791752,0.8312734624763312,0.002334322827909158,0.0026515333445979376
E24_1439,0.0006446499429428334,0.6651936945298865,0.00044247941006205345,0.004366362652930278,0.0001045229559722542,0.01121079432273923,0.002749969298306926,0.000731407414391111,0.5322613034721063,0.004563442932786608,0.618469097822665
E25_1026,0.49861287599030124,0.0031461729106410964,0.000466085273913839,0.002077293543113103,0.012664046517878403,0.0004279892888321733,0.002213951275887095,0.7524574809365007,0.4203895348985673,0.002637923152630194,0.006909415447917302
E26_977,0.47279297607484677,0.0016253353564335473,0.0040141620276579575,0.005905150059433089,0.016497972426518435,0.003503229371845779,0.00016885604818278285,0.7353672477571049,0.5782026058863279,0.024463514227685817,0.0051627281762494925
E27_788,0.003738677593062935,0.6642674548818598,0.0020660433938140188,0.0006423603625034571,0.0005939676839198755,0.005735674102170406,0.008057365084418705,0.0020370246570789573,0.5830183767394894,0.0006972139886547215,0.5178902830996817
E28_331,0.48358355769322625,0.018540643886508536,0.002942762946270216,0.001990548814576829,0.003294982276286013,0.0023531406454738264,0.004377942825721491,0.4466302224027035,0.40257272949269074,0.008053307923346981,0.0009398965806446266
E29_201,0.3234254568678356,0.011726693678449614,0.5882974895844144,0.7199134054876306,0.6287434894676913,0.602413636389803,0.38267391340571016,0.6629449490791129,0.007629928804772677,0.8216612807262977,0.000530195034824473
E30_42,0.42209081313969826,0.005621383972632712,0.007756003911610951,0.008326639700076001,0.001386709592036632,0.34264973848074565,0.20321460475636643,0.68625713557542,0.24895626391383302,0.0012254711508268836,0.09195749858283657
E31_884,0.5852085727012812,0.016568012968628767,0.004751672099597554,0.004753266144405814,0.0014225229469103293,0.0014189065002840028,0.00048533856697584527,0.7198502940476383,0.47257215314420226,0.002194671850133688,0.0058297268849098974
E32_1074,0.7421336162874664,6.818781560618514e-05,0.006792799498318735,0.003629198454373721,0.00033771606172034547,0.0029283920953196967,0.011649246698985323,0.7193585548363693,0.3968383047900339,0.003053210826320037,0.0009654156215132357
E33_1117,0.5294317729636411,0.0003576255688689716,0.011648126863066008,0.010333533256345536,0.011409973539288513,2.717918142391208e-05,0.0019340686463908373,0.7849205548493002,0.43317692786469186,0.01442739402406704,0.00869480418566097
E34_528,0.00018035120022517694,0.6641278671415622,0.0030605752648219025,0.0023139107107124995,0.00226399230261286,0.0016693032644882312,0.0024168003301824337,0.0016061888694675936,0.6251260877235919,0.003633992604366963,0.6111720678803775
E35_1441,0.4712675819110222,0.004917531994649505,0.001631591785713625,0.01265608421517161,0.0006049069565102155,0.002768820259706075,0.0019139434773987453,0.6316938529288779,0.5788758722499585,0.04795370823943668,0.014054565770394264
E36_590,0.012617853305133563,0.010116616984419763,0.6089791215966005,0.007639823641187021,0.8744045881307808,0.7039877870489035,0.008894593675866319,0.0015877733897451767,0.0046596851503785605,0.6777904694198004,0.005241568908531099
E37_48,0.4476537902281872,0.0025402431654133186,0.0012345945497580287,0.01201978711673224,0.0014291800699044986,0.5641426414296037,0.5991952919691526,0.26006616831646273,0.06807859017685766,0.02556658394088318,0.0359126018460464
E38_454,0.40512423319672486,0.010444601320258548,0.01284730223198999,0.006505526228395718,0.007842591624126396,0.004468828308358626,0.0021820822863408014,0.6627926234908292,0.5800343529608133,0.004635473704722415,0.01319599291879339
E39_869,0.012362512475150429,0.6668196585972379,0.006369165524600394,0.0027162391627936436,0.0051428978963385,0.02726397654655843,0.0020437647611657086,0.015740515197850333,0.7000892183523115,0.008235332619988427,0.8224284282834073
E40_1363,0.53626305815722,0.010674684504591211,0.004982405545056063,0.04811928122325124,0.008361813994718368,0.0074477779299687,0.0034643761083933957,0.7381755137139285,0.8025955799909742,0.001222300131882317,0.0070309103309252035
E41_1419,0.006304393553958899,0.6348209169901217,0.0021868413932826223,0.0002556407820545701,0.0034444946935736228,0.005634679508235804,0.015422220997666852,0.00018033145776968288,0.43325291437887603,0.0043071132261100434,0.6921367051045133
E42_1068,0.4437753511423442,0.020123797530046082,0.0009767706081007944,0.004063479059656914,0.005301005300174527,0.009719990685398874,0.0025164193832194494,0.6888347055408793,0.5868120445413743,0.003932395045743862,0.026912159170349857
E43_1298,0.0014534393783679584,0.0016717142405176819,0.9747222852500264,0.0034552144824048347,0.6110612435014242,0.6060751545800457,0.001874813238626278,0.008531168124435808,0.0029697994295933877,0.7735171482272203,0.00025545227889730855
E44_175,0.5348353056403626,0.004712645491589721,0.008794864151919195,0.00912025509765845,0.001435552392912954,0.011541062003750624,0.009988261200861473,0.5087279134794241,0.7118552866834171,0.019907758924316066,0.034285684019781354
E45_1201,0.0011989013422497136,0.00025771164704282404,0.05519073447003542,0.6243268310561156,0.8470140768420671,0.6488320957505805,0.006423360938402108,0.0005556217519701876,0.0006741296181676616,0.5700128795823337,0.011769620014146135
E46_114,0.5749921702178648,0.007346307261116627,0.012840788705538243,0.0014041388085897293,0.00030497821379223383,0.0015138958749309594,0.004453586663553499,0.6077123209196492,0.5083463102673784,0.005980591005758198,0.36334052505535125
E47_328,0.4442781450259317,0.0018816623206684437,0.0010023255419310468,0.001580304784712234,0.00024147767970981952,0.0035991323077376423,0.0033175810354823983,0.48634891953792697,0.6770045909738864,0.011738789273916491,0.008458873976339498
E48_853,0.00603313182162142,0.018701237939516696,0.0065521277052682835,0.6178689840140743,0.8036515662932167,0.5573606512489468,0.011695154804834636,0.00012175733074530919,0.008594499850692305,0.9392248366290186,0.000978251325640252
E49_6,0.3854381744610276,0.007449845810354819,0.011651155636913433,0.002216202219722055,0.002708737264478862,0.08724460730791209,0.28547893212475595,0.2734005934360185,0.1582767791716345,0.010391312221958408,0.14305022109744803
E50_260,0.5293761506830595,0.00015794304049807968,0.001118542043922904,0.0028721044677777877,0.0008207628208138938,0.0007014361659714744,0.003959781907506772,0.5785078155941048,0.5815522926025466,0.06653188705294448,0.013830659796887131
E51_731,0.5712986525933252,0.002293424563420813,0.007718422238572782,0.0007969473714468844,0.002441143036283458,0.00020336641208096854,0.004041596387510374,0.8154206117857354,0.4744042834882296,0.02610703967171448,0.0013970534303614577
E52_983,0.52324476978116,0.00028424816102868607,0.000835708209267518,0.001642512586111266,0.003064636361010684,0.006088619052204172,0.01772618795020833,0.6539454392996288,0.5877364091850726,0.004150666595316575,0.0020412172205488944
E53_307,0.009554621287742551,0.7470629992109126,0.02423489286832345,0.004397242601519122,0.040052986245787285,0.003198758701128507,0.003002917630989223,0.01664462946940517,0.5385577165294417,0.003583683901905379,0.6888719048926387
E54_607,0.0003702266138610765,0.0076127084061376115,0.003968778751175213,0.6715841354834006,0.6744774257491697,0.8052380752979083,0.010690952530889425,0.01543038296375319,0.002407765190062447,0.7585736466304781,0.014888515137546948
E55_1465,0.5599409739269897,0.016156871873000987,0.006883368709034404,0.0023008204484868634,0.0022792189402615092,0.01606783563362302,0.00171396878183268,0.644542304472277,0.5182825313114956,0.03057138645952357,0.0072477184222077854
E56_1094,0.5473367985669353,0.0014736575007877474,0.004812262680434551,0.056393404439041506,0.0014457950570687839,0.0124175554227317,0.007564688400300067,0.6480947502800246,0.7187314680666412,0.011473581117288951,0.0011796401853392954
E57_608,0.0034534534051227288,0.5870821382402657,0.005649314490023246,0.015904714916063954,0.0015758317204120308,0.00019880037445652499,0.0024176091804550717,0.0002886358352266411,0.7299359249196539,0.0082750010625659,0.6918868827706222
E58_1248,0.593446921199829,0.0010527556098601522,0.0016935115273375156,0.0009470268391346959,0.0022909294642731695,0.0003492813745138897,0.00045226432731221175,0.6073648333928576,0.712401393561071,0.0006336589757880168,0.0016542038692717476
E59_302,0.6928671644735284,0.001104913809439359,0.003997666782939718,0.021660141461517558,0.003909595005187315,0.0027307478217409365,0.0050137038293818475,0.5827477314341433,0.4955684282057729,0.03308845181542067,0.0022921153341169593
E60_1338,0.7292680077934954,0.000829858157193361,0.0008957906952508449,0.021236476116383934,0.003912447041339995,0.000184923312779853,0.014533396954300577,0.5739065081158978,0.5665142896220356,0.010346054386835012,0.0030317576588034054
E61_842,0.37229426995029674,0.011287018074153972,0.026612233636121085,0.0006673480706597223,0.0013723626741780905,0.0007163268765582963,0.0045271072589063285,0.5553263340660505,0.6095368570411516,0.00012034912027727002,0.0070312258387876395
E62_1167,0.44879383863515837,0.013465853682483896,0.0008580558069132717,0.015022096180545775,1.8562395181227388e-05,0.006060827849789936,0.0,0.6883393756559782,0.5749301150813223,0.002019079731500723,0.0041995318775084715
E63_370,0.009950124496976742,0.0034381500755849437,0.7355357861603792,0.09233866188392839,0.6658253027676361,0.4941927160349796,0.000662591115197596,0.004039548802065991,0.0014997883460311698,0.742906311459697,0.005334759698593057
E64_588,0.0005961872178545005,0.772505262968339,0.0116007020824486,0.00019688573439667772,0.0057386820788285706,0.0007080060055926711,0.0021394884145521094,0.004370604261199758,0.6450047649187935,0.00014679870122283093,0.5272290856883282
E65_1392,0.7692116530811971,0.013804432755348806,0.0007956459944997421,0.002985119135060561,0.005697665667193853,0.0027801275261096843,0.0001552725049927338,0.581079796923898,0.4210332408723994,0.004320798406721341,0.007863522753692027
E66_1423,0.7617474801516058,0.0005241942263665533,0.0008957800917811626,0.00012491329198943525,0.018148114873054465,0.005713489113103366,0.001325728120209593,0.6198566058028,0.6006974191791286,0.007710433783530401,0.0001667756420620423
E67_1113,0.0010907040096409908,1.0,0.00292090961088883,0.01081464807069994,0.009227165474422181,0.00021359707243019375,0.001623293834870229,0.00022599076998970903,0.5993657105566808,0.002691273579790593,0.8060904673574801
E68_309,0.0006875873296972398,0.0012308951222640846,0.25542317934878184,0.4433256009229099,0.9625758308652622,0.7123331617581573,0.16749411972647027,0.0020419377474483386,0.0006683833112272296,0.6187490020570989,0.0014907713344644142
E69_1062,0.010420890657376204,0.7475920688175076,0.00010474035791572033,0.0015744682040340153,0.0275532143218776,0.002506525654473303,0.00044402537171529366,0.0017620633255563693,0.5246387844884747,0.0024444326497809208,0.5638339889389283
E70_1399,0.5521624239010454,0.000627060799323003,0.0023774811422797625,0.010121151193038828,0.004775419467375874,0.004493424601800128,0.005129255443273418,0.6720975083685025,0.4739533898036275,0.001300424035090194,0.03322383254046032
E71_1012,0.5441474745801732,0.001984974653495044,0.001253229431778166,0.007648887448246765,0.015889696329110446,0.0062701530529656,0.0013501418854754215,0.631700332676519,0.4937672124430454,0.005463055140072092,0.003710285334971665
E72_1175,0.00020599742882087158,0.813337151041908,0.00021085637203585014,3.321999973956122e-05,0.01132186949908151,0.00047926870804826903,0.0031500349030681887,0.004877283265270101,0.7051442036161653,0.016416590181580832,0.6494006145073042
E73_1298,0.5193936905590671,0.009362811876325785,0.007324174684901826,0.0034871200542730602,0.0030679327337637696,0.011290099516713266,0.012271505126719666,0.608192303026738,0.5325332229309798,0.0038268238228281143,0.004431875193946679
E74_1464,0.009116134127484393,0.05748627345195544,0.003494065442254862,0.673351751552617,0.9334964753906269,0.708639866920478,0.0030982509446026226,0.002333641667661052,0.010592097216322961,0.5352130099663818,0.006679995044171837
E75_168,0.03465961068339636,0.0036981610387306855,0.47459430864320645,0.7057743689510095,0.6292061943238546,0.5850537476915958,0.499658050625168,0.016061697386266557,0.0059733041677953475,0.7918266100972013,0.005457883963583362
E76_139,0.00011275667276648169,0.026598283524309208,0.01175628659394056,1.513440064769709e-05,0.0020722267052929112,0.00914350359303416,0.006738476459089089,0.01347341300828698,0.6191033824134445,0.000947897588567415,0.5872613198152246
E77_1313,0.0002784997320116163,0.0008522460476661283,0.014097276555307946,0.6684605729824797,0.591326112029362,0.5616922108137158,0.015679119698423855,0.0014383474781051707,0.0039368927844504195,0.8048395648471828,0.003651965389174631
E78_294,0.006464087889591228,0.6896095247286776,0.012314370840464406,0.004360297630208824,0.002106290512633818,0.0010055595654484965,0.01718241533699842,0.006095603867243461,0.4944301866825156,0.0006473114766711775,0.6291857265928925
E79_504,0.5726248384439946,0.00245693815423179,0.010108872217368253,0.004239225114698696,0.002909280045254842,0.00034480088892200955,0.008888659306716297,0.6645628611694852,0.47711261472497546,0.005475776804779745,0.004099986362304367
E80_274,0.05673544185125532,0.5488692533909911,0.0014262363542929127,0.0021329829560019597,0.005690815664027593,0.01995517299156413,0.0021915802603945686,0.007700619216797715,0.6345263383359221,0.0002913456046847699,0.7130713607214987
E81_472,0.0035534647917469827,0.8401784331833142,0.014227084837307866,0.0005645387197412835,0.007953114577003897,0.003180372176041507,0.025341698620269554,0.003443904535458821,0.6332029783608454,0.0004656606155644047,0.5821491626629481
E82_493,0.46901260154862523,0.0032425583609156615,0.001167527476618841,0.011430931979110347,0.0013624628897448302,0.013521217208227125,0.02556414109580384,0.5799406166537,0.6512706165924294,0.004962603228524519,0.0009121363074255755
E83_1327,0.4837692197667168,0.00552933673210599,0.018562995254462793,0.001707957608040026,0.0011019513457146727,0.0010376793268700075,0.008631067708167671,0.7310561085733206,0.6616200901055264,0.0020229078790005403,0.03652641897595721
E84_665,0.012277909748552392,0.7935048846293241,0.014280662750663255,0.001737140479789279,0.003410316227523283,0.01862384410152816,0.0028395801706260237,0.0064957900182755525,0.48427378168350305,0.0023004410020555336,0.5937336085773682
E85_1321,0.01979590651871511,0.8000126110617867,0.00012996672240361422,0.0025696652606108103,0.034956126242575505,0.0015289494560806484,0.006670838392860879,0.0009480069170295555,0.6262657103066194,0.005162094266678682,0.6649379403579537
E86_530,0.00249443805170239,0.8791474960567757,0.011623607308358652,0.04191506608012363,0.0219482208300222,0.00037213645699433817,0.0012107373563385918,0.0012715140285827476,0.5345774938699874,0.006283105150417069,0.5760290346482121
E87_928,0.5888590862327162,0.0021579507938593407,0.0008603543479706818,0.0043881698515183245,0.0009147277234067164,0.0020475318032845513,0.004494918980647228,0.5349563582139456,0.43088205658142703,0.0040376257922650795,0.014237218289957738
E88_19,0.15117310660589695,0.0015470371618896872,0.008515636665875292,0.0019110749871564829,0.0031808189920326086,0.1078732912330251,0.26525368095299234,0.0928517272614824,0.18284718758078977,0.0018815109995304199,0.2636898698089332
E89_22,0.2762366641525893,0.0007938859828110113,0.007458248670582187,0.001364913104587077,2.0717870243856837e-05,0.15139929001533287,0.23243460838233412,0.24588126497762403,0.2856903594764391,0.0011340714315731114,0.15394743024634416
E90_646,0.48470870445253555,0.0015516425741681295,0.000683608984370936,0.005160880943247787,0.002528671400848577,0.013856706916984053,0.008538811422072586,0.7107919953918441,0.519962836248315,0.0035042178777721046,0.004758275973201135
E91_409,0.004930857517487151,0.013176142358020832,0.6875239083367478,0.0002924105155902597,0.570680762131543,0.5167992585987086,0.0013515492091977996,0.0040109403015614175,0.001598315605947601,0.5831501680977638,0.009063036280151959
E92_823,0.529442218824171,0.0033714415093260537,0.002370312276724471,0.004123072068050192,0.0006262351880787827,0.0160014580869829,0.0033472888747375276,0.5105059412897084,0.6392119771073577,0.0006047919836517449,0.009595145813573881
E93_1121,0.504251252256245,0.0014556747983141677,0.00041346036451303736,0.018299848077416064,0.000760628233126152,0.004948771448733884,0.001926416853506922,0.5601013952993877,0.561896500528317,0.007403934817708819,0.005263751758909839
E94_1457,0.47129281556141045,0.0013962313545694655,0.0024211772473680775,0.0012711129097539848,0.0012914519089323871,0.011107296286958578,0.003886497791323546,0.6073046847694956,0.5456382298543118,0.0006740766818158361,0.003479814159213705
E95_103,0.3592918205304046,0.04789322484492372,0.006550237861021992,6.144082889293111e-05,0.002217092814808126,0.014111072163439141,0.007138338702036939,0.1758975956200231,0.40666288254678923,0.00017932276097780298,0.7194705491709739
E96_1014,0.0005781839459406075,0.01225281163551728,0.008298668192746158,0.6638019103288076,0.6787026879926125,0.7060556339191589,0.003123603021193667,0.0007569943399266114,0.0010992514191167486,0.6851952215769879,2.6164287336113062e-05
E97_714,0.5719889571670552,0.0019120196331931982,5.734924031295991e-05,0.01108842926970758,0.00024710789438652967,0.002171580135695443,0.009920128140983002,0.6313947003057373,0.824475817622625,0.0009861061138498666,0.0015921648364050401
E98_126,0.42456486939004906,0.011363105734668975,0.0010979270792522916,0.0015075059271975524,0.0021793499095120344,0.004607601213993105,5.19223349717318e-06,0.7099577939792197,0.7889250108631821,0.00010017077434431379,0.09652564567700274
E99_1101,0.5457177570263085,0.012233410345728854,0.0006349198097583883,0.01983834362431286,0.0016547555676455462,0.0015121563765189035,0.01598659408998659,0.737086211934295,0.7523970746237101,0.0016809531419517444,0.0027624184606417942
E100_953,0.005731967344121581,0.6800377859668064,0.0013131167284517696,0.0056283525708708485,0.0017462514801490326,0.0011300218794131193,0.0012544359907325023,0.0014526231808532845,0.6888359632528983,0.001850364077877288,0.6529698135058137
E101_1093,0.5666392020515629,0.002319207487003152,0.013042654429551041,0.005733310517789311,0.0011174265075932716,0.0015239663259382383,0.003986641239386696,0.7383955005395761,0.5373307874219436,0.0011188361949862277,0.01997026426078867
E102_522,0.5451641040368119,0.008175807466582035,0.01762665367571426,0.0028369752049971146,0.005794197678486517,0.022820333392580803,0.0009021828835327977,0.6173557494551484,0.6816988089947194,0.003990330893643566,0.014671007912767823
E103_1282,0.00587983491049256,0.0208079498956895,0.0032300722204912304,0.6564617086745719,0.5387223220838729,0.7156769662391902,0.04706055066194455,0.012381112336109945,0.018612909940073346,0.561103047030753,0.007006730683569647
E104_237,0.003804630669909123,0.9271468449469197,0.011245266235564043,0.0008152412553537368,0.0009417714688541709,0.024455453158691753,0.0004852867756523814,0.00040496628276959863,0.5355804577324433,0.003933993947899763,0.6668861328133945
E105_1302,0.00395136433609696,0.0015546492108189616,0.6008474720273973,0.0004015913054692544,0.6377233087153564,0.7376569929968482,0.0028426720121890467,0.0029394058715524404,0.011710576800348295,0.499797177677141,0.0030671624098519324
E106_291,0.598704633312922,0.0036675510319813193,0.0005807836015920966,0.0005610523061892046,0.008627320679192625,0.008038561833686349,0.006245654929933659,0.7934018100312918,0.44490939641891947,0.006713261551206432,0.0001117347933668451
E107_1482,0.4832784385855609,0.0038875242876923173,0.0012549011108970106,0.00896663018978245,0.05869257748112515,0.0010856754382758175,0.00502955143919033,0.669512340062206,0.7329425877279978,0.0005550381343805062,0.0034142235880797
E108_1177,0.634629732162759,0.0006408795908920624,0.002527790878373043,0.0032178031582559426,0.017881841042509464,0.0017856686990672529,0.014911055690163755,0.8267329911744854,0.6300431839017389,0.0009735984321158789,0.001520662192239597
E109_626,0.42138956526388754,0.04640101782784477,0.022276860474616075,0.01667366698552408,0.006483376857361015,0.000587225675427805,0.0011069562435518387,0.7634581599197648,0.8184695342083991,0.001092850722654679,0.0009278303061159013
E110_1376,0.004329551161637379,0.7207714365323181,0.0006923126514226514,0.022566157246911845,4.2379158586190894e-05,0.004082881104571639,0.005432083434187231,0.049780559171878055,0.661623598328857,0.016530781245999257,0.6343566923601534
E111_837,0.510467741036263,0.00350100440048625,0.0009601039603522025,0.0031011053765790564,0.011859005581300574,0.0025019825957838114,0.001103764623543784,0.5771744116537127,0.6611393282842831,0.002996824118604277,0.0009571936207841393
E112_978,0.5075669726093553,0.007203094577586934,0.0008488974975366403,0.021208590327545948,0.012435208190790732,0.0037813644971698506,0.034340268330237456,0.4122566348580959,0.4733864709920859,0.004700251912849,0.03193585154997994
E113_47,0.5047310334541794,0.006199591288731982,0.004090561929627797,0.01651859027854004,0.015335907406512951,0.013065198964519735,0.009537108423990194,0.5499311645399398,0.498953578484576,0.0015133348557063078,0.2995979414228909
E114_1276,0.5022590628670975,0.0005744590499082277,0.0019828452857679705,0.0002373290981825143,0.002130361120158512,0.001349945888449456,0.004639175470960742,0.6277711750187669,0.510798014393608,0.01507920992901526,0.0028107770463708113
E115_211,0.12338818337512196,0.0019295504565964392,0.0009580220286557243,0.0030992279437244046,0.00231449274917259,0.015455669776970426,0.005148349444887023,0.33232489781444546,0.6445118298037434,0.00390777286169672,0.0013627115477731844
E116_1200,0.001206758225508633,0.8266488514131496,0.008596765343837205,0.009919426694870705,0.017366629095049456,0.0007873044175908791,0.003145672139796764,0.0009854932598476669,0.5731111813125449,0.00020524580067413052,0.5930737477472804
E117_1022,0.00105487994558158,0.7030614698264472,0.028419630157636322,0.018911543061763396,0.0016686592839238476,0.00020556090044368636,0.009156347325860808,0.0008825008983996259,0.6294026900952733,0.01142548088067064,0.5240783786943264
E118_943,0.6283380255070777,0.013268656171713947,0.0020877427867819352,0.004405788322024574,0.006110052923077014,0.0001720410617211023,0.0015147203276292202,0.7501736814766689,0.5623539458213691,0.00479174287763218,0.009090923964278895
E119_1045,0.6165996487329332,0.0023699177555502986,0.014156819126703517,0.0014687716130187005,1.7266207267651017e-05,0.009111781891097038,0.00679039695058886,0.6555464251617059,0.5333003468310922,0.005229228435091088,0.0003989360735152693
E120_634,0.005308930674941888,0.018715261567394014,0.002022867790235851,0.7468737634489011,0.6912050099820368,0.694320705580886,0.00751338412188786,0.0013081640678247214,0.0017183441424823195,0.7536937755504259,0.002931807100550826
E121_1064,0.000160142532325219,0.0066114541148461345,0.00468932022367989,0.6186836685846517,0.7043325079694132,0.5788829676899772,0.0031249964581142363,0.005080952625329919,0.0027576656908749712,0.7693829102872735,0.0032183689566215286
E122_1365,0.006052862015007219,0.9153388159504329,0.002002947570414938,0.000271524973959777,0.005954424090270249,0.004064694850765511,0.005752016267637879,0.007166220461749441,0.6790439480991938,0.023351808812114447,0.49936092748852107
E123_1206,0.0005793047433860719,0.7211354716531257,0.0038455479515807425,0.017254161137943223,0.003111767640092414,0.007169796640709351,0.006764823979010013,0.00011951021263802584,0.6605267715519729,0.0010410603057770546,0.5857664650253219
E124_601,0.4574455614782712,0.0018686131802171566,0.0005401100942479997,0.002931011675117005,0.0028799735724717246,0.004181598236278785,0.0016083012262153578,0.6459044418418629,0.617666177472679,0.010540402226090451,0.0016766339416331227
E125_1228,0.009439861201118201,0.6596480409189284,0.01182057491295603,0.002569771349464589,0.0007770706894369295,0.0005411223829496278,0.030184796383806646,0.010161937482668295,0.6023706272388258,0.023710737630719424,0.5413038287676308
E126_1253,7.026495069966511e-05,0.6650597119551223,0.000520802879268705,0.006480879669911516,0.010137322453121095,0.0013263548254965581,0.0017592956058147904,0.0019562916335495277,0.5403934416436011,0.00562837008350393,0.7027411476422297
E127_331,0.5573350276866887,0.012450542133642844,0.00016178097794533594,0.0034722593088321995,0.00016560272381663257,0.000865022831017183,0.0024468529083244484,0.7143146883319189,0.4824350971802733,0.002592614953848376,0.0018924048373103
E128_312,0.39866707202130985,0.008189733623642783,0.023441676453413475,0.001904156429428501,0.00017819636298513103,0.004298331460827969,0.006625499439756805,0.7270029786210269,1.0,0.0022693039728992007,0.00010764771749357044
